"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170"
"1",69429.5699583294,97636.3947271908,119827.289366864,149611.12160214,94148.7222633889,47447.5835839014,96525.0729887207,64560.748257801,172570.960539712,139711.916263559,140841.143715904,20502.0866393662,10277.4609349205,24813.6207449597,15960.8265516891,10182.9543964812,4974.59362649945,48672.1963431451,50868.2366282976,98767.5556813829,19365.1403327609,55374.3312553216,44575.3455232657,56362.5473040838,140248.222728085,138834.169505676,98580.0447784848,55743.3344854094,37277.5638514203,67272.2110093209,27746.4227347231,37663.5940127571,34835.0060490507,140894.675549705,140398.047371183,119084.388074532,121057.717987747,115879.16539727,119247.993139794,99274.6535878576,83873.9244741529,83606.5008863527,68037.7153929211,56956.6276091367,84672.6640980781,116723.494702435,86361.7893980823,130822.004607057,72922.4699210459,88678.4537527216,90675.7055041359,0,0,0,0,0,3054.59337615343,0,0,0,702.917768310589,1105.34151903001,0,0,0,0,0,0,161994.290653579,139753.220112834,250404.119566739,197877.913878162,193547.374732987,196584.76594784,189790.874941993,192813.412116637,169919.347805935,149581.986185342,169854.158011404,213645.090693824,211159.083858953,149880.878191949,172581.274760945,160104.526926626,179464.401618056,216129.965257886,183011.862232067,169271.63533427,222719.215356594,236693.055732255,271262.837409696,281403.657932623,246212.659667332,337524.648874632,341488.372426684,184021.515109054,237431.418907744,154743.785258496,210212.431047552,286853.643289942,262828.859563999,272758.841313493,204071.870914859,158187.224503685,171659.648210693,201455.493360692,169748.404202638,213638.606112144,208436.604295843,263631.034874899,295345.787970215,275682.24496233,206328.824101385,247157.114886873,250183.194061664,218415.572185556,193861.565835196,281231.663863537,282301.172987123,216143.241643147,192617.171954467,172717.342047748,232795.952740428,237793.264204074,398380.759005762,394682.440258608,342266.802958352,296486.950453134,301365.677289836,270968.493664205,193710.050874789,201570.910843937,184251.857483947,170510.528340611,172389.878874834,187133.662076233,258796.37538549,278286.679301428,300128.951050789,250447.832545869,336642.843511204,301632.678447692,347744.614590624,356395.564343153,228525.755956291,233266.981837165,244211.023691784,289090.361728906,274549.445083009,290792.594781564,254089.680632808,319486.70294416,309942.380730575,341525.32505109,337203.441885875,351412.375033189,339333.353739132,288230.61329106,360730.600768898,364211.518854744,337722.3701881,315088.231482801,351748.033573586,279473.265623091,243336.569130032,295314.713384939,265878.95638121,371251.184581863,383801.178009844,371420.91067642
"2",72265.222034178,101118.223441454,123437.98180113,153177.232032086,97758.8270068866,50813.370423441,99567.0220889076,68171.411275817,176098.351565216,143258.7452571,144364.992686377,23640.6299757947,8116.08053410974,26730.8424095877,13297.5422986041,7676.21927049557,7058.74225133566,45089.0242799152,47381.2231324685,100030.544544804,17760.9286818864,53076.5012160285,47194.9969757152,57604.0133061481,142690.739624259,141109.679525095,100950.963358581,52537.3045236696,35347.3813422495,65076.7306838423,26583.5548394825,34079.8775848208,34988.3576049602,139724.064383886,137835.834711372,115920.126700944,118037.499787087,112558.147465282,115726.324741331,95941.5462639533,80365.477060808,80143.6217315142,64457.6803344052,53517.0892680214,81113.2788098061,113728.698256892,82760.5674274972,127217.790017162,69317.9831337443,85503.60206086,88002.960381333,0,0,0,0,0,3584.8037800792,0,0,0,0,0,0,25.1396510366056,0,1372.88593444765,0,0,158987.820714025,136925.815083157,246870.782057421,194557.527080127,190192.687049367,193084.765650596,186333.880131879,189367.212756189,166318.489133572,145974.701810076,166286.65462268,210103.705933143,207625.255351941,146443.040118234,169209.994192867,156824.856092784,176203.67691414,213749.92055352,180428.504235268,167042.259943882,220502.421242361,234290.323646074,269227.740428812,279759.078226765,244201.291409967,334858.802825775,339239.068609919,180887.599010688,234906.592365458,152033.82304701,207102.897068243,284466.21190064,260083.672738437,269759.721570034,202428.365288756,157528.699311873,171272.712574656,203871.012609938,172306.0263884,215485.761029996,210418.934311556,266426.095097646,298426.869598456,278598.682877865,209087.6013583,249781.554193465,252909.247863988,219952.410895971,194162.426415094,283789.694078161,284826.027945722,212736.658920651,189016.711767887,169539.5907853,229331.795264389,234222.778554463,395140.040219753,391458.994297805,339014.690753417,293252.585682005,297816.157379786,267366.080792658,190102.701768701,197964.185825582,180763.999375468,166979.937587779,168943.460899492,183644.424177734,262252.583053937,281698.181215742,303531.130473899,253910.390888579,340229.706510663,305222.128223173,351209.347611785,359934.379343033,232038.213328535,236424.954697018,247815.36904152,292486.750873246,277729.510800461,294295.477227432,257655.88991473,323001.082798422,313374.549322626,340037.565363771,335701.486940793,351054.156029687,338901.720066955,287905.214269946,360147.092639379,363672.789332977,336785.533971851,314827.742823852,350528.639171299,279222.757520494,243019.138281875,295169.93005512,265778.221799095,370272.916054235,382744.476596395,370231.037603376
"3",68624.7224088639,97161.5968332338,119193.430806381,149064.864971134,93525.11057171,47050.5140226769,96268.7377428465,63926.2573378192,171845.158762804,138995.864172639,140333.57096668,19702.5078234817,11069.2614485928,24945.7252037412,16765.3390538161,10986.3986675816,4236.74000413197,49359.496307692,51363.4869079409,99025.3669657931,20113.0970676748,56164.2225327234,44481.8920363171,56634.2923390825,140194.505349381,138830.149085098,98549.2422317559,56094.8801806045,37230.5068548241,67284.2877364565,27529.5455789123,38243.5241499697,35337.0752860505,141574.829400022,140508.764185623,119409.145800511,121325.860514238,116273.735143871,119762.821255921,99677.9454317238,84380.4091998031,84082.4088158293,68609.7146308776,57418.8081876428,85378.7185074619,117525.690175752,87024.6672947735,131477.659846328,73538.0897181361,89010.9027162558,90826.4585383684,0,0,0,0,0,2591.79507099552,0,0,0,1178.38150369612,1626.31556537914,0,0,0,0,0,0,162255.037677967,139950.509134438,250926.478172696,198270.344190029,193958.068382837,197080.861351913,190259.423959854,193275.659994197,170522.716259125,150224.405177823,170409.147099051,214173.445693483,211682.156794406,150337.852965147,173001.53705127,160479.2029083,179829.74293093,216921.801075172,183812.531449432,170054.927487074,223501.254755305,237485.987739601,272031.149010048,282136.161333127,246979.39886324,338327.391362485,342272.123080067,184817.288808225,238229.845115133,155547.63034259,211009.7842105,287645.633804478,263633.113474596,273561.19373286,204804.892407658,158797.849365022,172227.757137923,201406.94705173,169657.272492715,213747.465724351,208510.435140838,263458.792429494,295066.537653205,275466.615961664,206170.071174699,247041.485697065,250034.730479118,218601.058090569,194309.921909573,281137.287304626,282217.176931033,216904.511252642,193219.464437872,173509.844374189,233542.677969225,238491.584600248,399167.783537996,395471.215539391,343052.548814483,297274.532329084,302077.913859307,271575.363999304,194352.209340104,202216.83346102,184990.923274895,171233.256592808,173141.401286978,187872.929173622,258333.982241653,277852.38097569,299699.752010817,249982.585129325,336072.271982182,301056.947641635,347277.345019622,355873.741924635,228025.860112583,232956.97798847,243608.26667499,288663.265585873,274228.775619119,290300.101895736,253542.381257238,318984.767794021,309495.63127265,342240.536842079,337920.095669844,351972.333811859,339905.388171733,288786.033037303,361325.238410261,364799.743720216,338368.775087628,315632.292109603,352431.380145068,280016.066771268,243891.47870741,295840.166872901,266397.419504282,371902.689371004,384463.404005013,372100.169881723
"4",72811.8073263029,98135.3573361868,121321.23482607,150512.460580139,95588.9650802583,47587.9499835664,95851.2709501153,66097.5491674945,174769.538501742,141825.379834209,141508.361720581,23663.3648377345,6724.44026654526,22567.5153586376,12679.6334087456,6848.79543099801,8787.80222807849,46959.2302350446,50487.0609486069,95926.8849980626,15572.8679556034,51753.9791864013,43211.43800944,53499.1199782245,138609.813239485,136984.48030421,96853.0388315763,56158.7843261881,39511.8155449602,69226.7514515045,30613.8962006242,36780.6353209748,31303.5346730761,137061.282717155,141891.740788959,119558.793553677,121825.634912633,115981.673418587,118662.477317204,99344.3073176204,83358.5319174174,83276.6728606275,67126.2635325636,56745.1831550132,82754.2119349139,113581.927670023,84795.8936717188,129277.608445882,71711.7215896201,89137.2667318407,92020.618047633,0,0,0,0,0,6661.95254291828,0,984.882342190052,172.330182735286,1311.1446653381,1370.4588326636,0,0,0,339.302595054916,0,0,162781.082873239,140852.893906133,249734.244917384,197966.183038741,193542.590341861,196080.114669528,189454.696032964,192515.847025716,168739.216825673,148121.805593198,168992.070777712,212941.485269536,210490.047645988,149624.076285013,172531.214844429,160305.89916729,179708.140405978,212519.954786509,179516.65053675,165598.854859759,219038.515250519,233093.012575795,267519.737215103,277584.279038968,242464.059233333,334075.479379054,337817.013702221,181037.199353875,233896.859192224,151338.895377343,207192.779717664,283244.171898291,259439.126077099,269602.955056633,200252.996368082,154420.725572854,167960.446665615,199779.154785899,168265.519962248,211316.493047871,206253.018734433,262500.888414213,294728.508704836,274756.317095834,205143.32393052,245766.11911107,248943.000582056,215804.84607488,190428.767609177,279745.126319226,280768.645144178,213638.494216925,191439.121181132,169792.947075115,230444.847733017,235886.832598341,395539.128321364,391813.376171537,339443.93887025,293638.320802454,299333.261159838,269745.25250166,192255.196996071,200077.680308198,181981.493997621,168411.47235232,169999.461926892,184873.595729839,259163.561137364,278495.283146597,300308.46115085,250837.884756133,337669.234688292,302696.18993846,348138.142001124,357114.345104608,229122.744562391,232813.929640407,245460.2504205,289252.893261018,274144.298456125,291337.824227592,254975.674402466,320086.89103707,310220.335654198,337692.371425746,333371.258726919,347725.559864748,335624.933543196,284552.864983978,356983.230228977,360475.736613469,333911.419115202,311432.18844509,347913.314484124,275818.644727135,239660.387737961,291696.935689155,262276.603774442,367435.573590159,379977.232577498,367587.64632526
"5",75161.46617008,102419.808490325,125381.336509957,154745.677123216,99664.6895014967,51883.4382005049,100033.433424001,70132.6730754182,178459.597908758,145570.23353135,145777.39967436,26407.11258128,5196.76403873617,26086.2608246623,10344.8226429807,4717.5468794059,10018.2807923843,42960.5039123976,46196.1171257733,98665.8903670641,14955.6488265739,50119.543369296,47184.28621097,56268.1981609981,142380.934159952,140625.585260668,100593.266954005,51973.2780196226,36412.7705994939,65810.3539496943,28304.1130135479,32519.914335951,32958.7273583775,136988.04373663,138116.838455557,115369.835643755,117722.125997522,111721.888442319,114380.532044722,95081.1044931712,79070.6356819325,78985.7939921019,62879.1553735134,52459.6397919138,78870.2894701734,110875.620674465,80739.829636817,125218.671119122,67530.4785088274,84949.9508742392,88175.7804529796,0,0,0,0,0,6366.12076274763,0,1345.64728339478,1983.93989004849,0,0,0,1882.56600274641,0,3631.04143024751,0,1555.12684495494,158677.922802514,136876.529070549,245461.746011759,193700.714026601,189267.077740721,191793.79259461,185163.584149175,188224.846861086,164560.147860144,144032.850318036,164743.97776166,208672.272439551,206216.918072355,145333.9712542,168252.065178922,156057.968159296,175464.898935011,210790.598243303,177480.080141222,164086.198780287,217546.574164963,231331.342542512,266286.863395624,276883.764208831,241263.407220211,331921.689934181,336281.600332836,178102.870720637,231953.336999394,149102.437093909,204304.530220292,281507.022293756,257159.946844626,266910.474774768,199554.834919175,154986.01538166,168850.488688266,203520.491598654,172121.163818975,214566.599370467,209627.002303892,266514.283070841,298911.769346268,278847.16502156,209137.592942336,249660.835558949,252907.537614612,218764.063081359,192107.275096253,283587.549315543,284585.749752903,210183.872565151,187260.407067793,166780.577694516,226861.999170818,232006.632592875,392425.572374263,388731.906034124,336308.787381019,290533.19135797,295528.732404604,265581.322686813,188166.060541989,196003.217619641,178334.578135738,164645.421191513,166446.519946685,181219.855393366,263457.517198074,282790.344526111,304602.842117295,255131.010057935,341879.762605959,306897.267174022,352431.440559506,361380.483414331,233401.698939927,237035.939965606,249609.872584066,293546.870975811,278375.695336883,295621.936713455,259213.851242992,324366.364105339,314515.825100539,337198.603864559,332859.098182454,348634.100090293,336446.834643338,285503.782534247,357624.378478478,361169.236900341,334120.310207163,312456.668161486,347765.267752734,276858.79344845,240624.560131493,292858.213445547,263488.907236654,367591.79290725,380035.192039164,367476.443696257
"6",73538.9905359342,99125.6582558091,122323.332366757,151515.597139831,96591.9195604218,48562.9938139947,96743.1104084642,67097.2205022381,175732.336822522,142794.842399001,142505.203877807,24453.1497135052,6053.6012547405,23203.6883848074,11890.2804555429,6074.46442102552,9217.84111047385,45960.1134531956,49515.6841788055,96348.0971280473,15121.9073205313,51134.0883744711,44013.4730083374,53922.65701103,139344.430371031,137676.967452417,97575.8373464883,55260.8620735162,38959.7796391323,68590.8801247434,30265.3862757749,35784.4911553708,31413.043705596,136785.77934425,141148.752279029,118660.343448805,120965.186499109,115044.04473292,117674.494420435,98404.2385316672,82375.8620253798,82305.4594240076,66127.2758567989,55784.9484120027,81765.5043132578,112768.97163966,83793.7203279733,128275.491304466,70707.0224469365,88239.2725532769,91253.1391844169,0,0,0,0,0,6722.13730494991,0,1122.81718315092,652.433372041056,565.548966508254,565.324347446015,0,0,0,1182.92950189187,0,0,161920.939761193,140040.722225066,248741.370829839,197024.576827742,192592.873617174,195095.440801408,188480.025418369,191543.661493569,167734.359561043,147118.23732118,167992.893442649,211946.635625702,209497.453694357,148655.605318333,171578.089410506,159376.146340615,178781.077144052,211895.427419323,178830.5929563,165016.492736899,218462.272363899,232462.543695828,266998.537725992,277175.96966592,241948.510964745,333369.641342242,337233.899988933,180186.819321915,233230.429052701,150613.450730342,206350.860093071,282619.546754333,258708.712037467,268796.273520465,199843.631601266,154294.650377122,167911.776314828,200504.699462701,169029.846700882,211889.406657652,206863.060659176,263322.918100999,295621.692862061,275608.930885651,205957.811721877,246544.59047542,249746.677163927,216293.892564946,190574.013007905,280505.527472441,281520.367053981,212705.649687959,190434.248473779,168929.249929702,229493.929574689,234899.720022096,394660.736770355,390940.285442556,338561.663052687,292760.876520233,298354.517663026,268740.172640031,191252.073158741,199074.870951827,181021.70023274,167436.690576202,169052.215582885,183912.935047445,260145.115358032,279466.924317174,301277.836908066,251820.86623974,338674.070274504,303701.495714878,349120.812136234,358111.782118814,230116.0010222,233726.58354611,246466.105245264,290221.150555954,275062.15072281,292328.512528393,255978.188785136,321079.869935831,311196.410140004,337330.270809912,333004.686383356,347685.765544819,335564.492798344,284522.224745352,356879.975102051,360384.892974776,333707.235128135,311419.024810234,347628.423632733,275809.340424835,239631.885996928,291717.349689991,262309.455387009,367219.31574346,379739.126614964,367311.220736001
"7",75889.2089506592,100360.120502098,124033.057233958,152939.051489885,98287.0043357464,49667.2584533419,97325.3564800553,68853.2741913047,177734.757600938,144768.150934723,143815.079440917,26770.980849499,3693.62665615866,22924.6014933601,9569.68968163918,3740.2034096543,11516.9545695668,44253.0860735386,48521.187527453,95411.5368507465,12854.7586665932,48778.0476537581,44245.5824758912,53010.1655848282,139284.220487549,137472.344590418,97482.9417262035,54728.0559709228,39669.8655373875,69036.0186671192,31473.9902316569,34537.627303735,29874.9435424159,134655.998578379,141225.908915955,118099.82824141,120579.588468154,114264.93944264,116497.592986878,97614.1233565692,81263.715117865,81297.6230662865,64811.8695238604,54878.6535439113,79927.2111992371,110468.747364422,82122.0583143425,126600.889887367,69223.3720989044,87690.2728038591,91256.4366598062,0,0,0,0,0,8704.59705053975,1323.79917949443,3235.1912425781,2988.49620017145,1042.87588020297,817.633681877212,0,1300.63936080016,0,3453.98492180756,0,1527.36084546743,161531.618783207,139862.153916007,247496.338865252,196210.155297948,191724.433716477,193946.537017084,187422.557963509,190509.993191255,166233.172543549,145482.665839418,166657.492876484,210686.869679192,208257.663071714,147656.186046537,170689.817395221,158632.981866836,178058.508647584,209537.899964929,176471.690611103,162668.291684875,216115.786099809,230104.203763093,264673.152960024,274921.539117525,239626.389729248,331013.945029591,334885.149102921,177927.171514689,230870.296148148,148262.516875569,204080.771246355,280261.945085304,256359.559382268,266490.666128301,197589.118267941,152341.585008686,166068.637567796,200405.42836209,169066.437870677,211322.779322382,206401.568627653,263575.412519827,296188.661981584,275989.01445125,206183.750178268,246629.856938472,249927.216524379,215503.632688408,189050.151486053,280523.33120397,281507.286210217,210606.71732171,188931.564423052,166687.853976684,227453.767309504,233046.73171831,392441.69934554,388712.724434753,336349.206125883,290540.394516765,296443.562104682,267207.65997367,189611.328637711,197415.953065824,179016.970155763,165504.603955348,166998.761668355,181911.819301804,261276.07357768,280511.177093133,302303.350045913,252965.656968015,340142.293354961,305190.567885088,350260.01558088,359422.408568446,231372.960530494,234396.153716199,248049.712234214,291237.717979615,275757.825848492,293553.69626498,257381.989386849,322330.732586924,312276.691905682,335113.036105994,330784.029873274,345850.053057582,333698.759444093,282701.35454918,354953.74756755,358475.740720595,331652.47391285,309625.473190725,345484.290515739,274021.048525421,237815.481747316,289975.118956406,260587.103627706,365150.717794831,377644.911395075,365175.717759581
"8",74337.6807075666,98585.6793240899,122162.520627519,151115.730205281,96417.7465601718,47932.5648895516,95811.6171152573,66979.5576080338,175875.446913872,142903.925218106,142019.839374094,25142.6314674044,5184.39556848604,21900.6484559522,11239.9710261511,5407.57034485611,10411.2222658718,46118.5646676975,50199.6304997556,94897.1159536867,13949.687608124,50170.4590058798,42908.3082612457,52474.4727076415,138131.792171086,136413.922804969,96350.8202753081,56200.1353535522,40354.1931949445,69918.2472279793,31741.5239527578,36298.2434779854,29924.8106329887,135460.679423599,142357.728271624,119589.296584643,121979.805070908,115856.656641982,118244.297140765,99209.7927185715,82986.5488664991,82981.87577495,66599.9825427834,56519.3441123762,81801.0279031725,112154.326051086,83984.9649220702,128464.580168597,71053.2136053597,89172.1150441014,92431.0951635636,0,0,0,0,0,8156.83869405274,681.096463349085,2515.41867330716,1796.47587282625,1843.01367403342,1762.96730790816,0,0,0,1789.03210142696,0,0,162935.181579947,141147.743194886,249266.642116919,197819.523588173,193357.411010029,195685.345028709,189128.793448452,192207.732866627,168069.776183355,147341.596715377,168453.276171046,212461.335441948,210026.033180678,149340.162848675,172329.985059452,160210.949086872,179626.771678605,210935.486062846,177966.605551603,163997.663205921,217435.364950878,231511.21265267,265902.762539825,275960.385643536,240846.079272951,332538.486399163,336215.873448709,179662.287691662,232334.169062502,149817.657762754,205802.996267421,281659.505742335,257921.815351951,268164.615053131,198629.103629959,152880.202420702,166464.610527093,199279.530755234,167855.937986062,210519.104229502,205521.310962478,262239.006254256,294686.927046772,274582.858391873,204861.617289228,245390.222722003,248631.642726063,214870.670746352,189083.305367084,279324.840876128,280327.813821249,212441.065664609,190768.364324009,168440.723964456,229305.417304497,234920.423950781,394211.603686475,390475.892233123,338124.230747538,292309.574094903,298314.617376088,269050.261518949,191471.172413466,199278.228961082,180876.439841867,167374.152343738,168846.807494258,183771.940072505,259537.707368277,278803.569191782,300602.799984805,251222.559321663,338309.557341715,303353.352472202,348519.324790067,357628.790570583,229594.176262386,232844.737385738,246194.579785001,289540.442093109,274194.727524848,291784.293647722,255564.058141101,320554.28565339,310556.254776546,336073.091967973,331751.504425314,346235.767295194,334122.086802469,283068.981037963,355455.38149096,358954.877991431,332335.341590173,309959.762703279,346310.045628277,274349.132923284,238177.844574211,290248.628454052,260837.507129121,365855.215764749,378388.504436568,365986.971219755
"9",75984.802128486,102483.179508983,125697.673240269,154906.817823918,99970.4836085035,51880.4074392599,99804.1189445811,70463.6579927078,178962.38259942,146049.393303624,145881.296340662,27148.476553847,4219.4898454482,25544.7262788725,9466.28699117799,3794.79757729445,10938.610666797,42600.1667864924,46226.463537219,97896.5740179009,13953.4074329068,49182.7913757988,46818.0242091303,55515.1487871125,141900.420760688,140092.619295538,100100.778972874,52221.2273291415,37144.8408397275,66441.3332487381,29184.4747506845,32413.3933679505,32048.2223078216,135984.240749132,138610.052541756,115604.925031976,118031.720334799,111859.227003278,114328.470696089,95212.7042347317,79046.5965164666,79013.0208596787,62748.4192956178,52532.0087389058,78447.1839872087,110095.863396097,80418.8099542547,124900.524045112,67314.4202402928,85189.6408789108,88643.7313614532,0,0,0,0,0,7365.1649715399,385.215498249152,2298.59522558058,2792.16763461924,0,0,0,2318.23176602026,0,4190.85174465584,0,2129.41580309364,158985.801627185,137271.180501525,245379.156294869,193823.618951393,189365.853400152,191758.036038609,185172.196545132,188245.081822607,164341.71690735,143736.361039856,164612.933794526,208580.896806445,206136.167266647,145369.452672928,168340.552004379,156213.089546005,175629.102597114,209872.579396914,176596.839017284,163146.497130828,216606.181186274,230417.022895893,265326.212273248,275893.833943857,240300.250877038,331056.073716967,335345.897624493,177372.196548629,231059.625005366,148245.441935186,203564.711843935,280590.669864485,256311.731132364,266131.917587533,198564.422764431,153991.35318024,167868.85100236,203023.979551322,171675.063103228,213908.547548592,209003.635981448,266151.36600441,298677.128709082,278535.240604652,208764.487674274,249233.197060824,252516.509807107,218035.428492827,191183.751318112,283134.195155045,284120.826534692,209592.940463608,187041.610376477,166068.50606246,226314.600360936,231585.033611975,391739.942096085,388038.346350142,335628.786456239,289845.092174898,295072.277768634,265348.05725817,187871.105191385,195696.522081331,177810.600652528,164169.766212274,165887.858530761,180698.550066923,263475.898563536,282767.816933436,304571.729138059,255155.920389611,342068.725627595,307096.853105621,352454.63950806,361488.23244673,233480.970168287,236844.810524247,249859.229341155,293511.489156571,278196.020921206,295685.997875252,259367.910643365,324443.876954492,314510.574721714,336201.882496968,331862.877508829,347652.115437827,335460.464494423,284524.267807329,356631.140224505,360177.869603242,333117.448368687,311481.053922634,346762.148857558,275884.240573218,239645.710747617,291890.996692409,262525.254094643,366588.433084963,379031.368965649,366473.034061076
"10",73510.9901219371,100904.587959475,123684.275616183,153146.433688164,97974.3748696176,50445.3226376899,98852.8282176195,68430.2854439518,176697.653426243,143812.611091977,144227.263303751,24685.9887341057,6538.31017062213,25454.4126731369,11924.5776077994,6221.15424225508,8542.8656509253,44683.5265179966,47647.735269764,98504.9614356071,16075.9224050807,51577.5413176675,46223.7420184802,56085.0605829365,141587.176614273,139927.556035141,99821.4473313872,53170.022994697,36741.4217554994,66344.7486682278,28191.0325325294,34093.131753675,33280.0773051697,138005.877827637,138910.66817216,116568.902466743,118814.7388706,113043.260161366,115895.387127832,96411.1229303281,80565.4075343218,80431.0755820852,64466.934630953,53864.6545518683,80615.1024015345,112566.563037755,82444.9014815639,126920.923270589,69177.7069976799,86147.4523805773,89024.9990722636,0,0,0,0,0,5311.04390602848,0,0,317.943369494564,0,0,0,158.742449445938,0,1867.63608710322,0,0,159770.000029574,137840.740497282,247001.852994076,195034.181536043,190628.229051318,193293.408906808,186618.67975192,189669.708944337,166204.437974017,145722.599286657,166325.282126241,210218.936750136,207755.839308683,146764.939981298,169625.458795479,157353.038331701,176749.697980657,212290.996934324,179048.875453027,165531.628276598,218989.351663915,232839.951554768,267663.034221935,278108.317802203,242630.071050247,333518.035144731,337737.346207172,179826.696333839,233503.43766652,150711.440783659,206023.330435298,283010.916268853,258780.560677921,268602.559958094,200776.662964267,155781.400934853,169525.048045549,202749.891333954,171261.655413143,214124.091202077,209107.955998638,265517.626945236,297728.270558686,277772.914167461,208158.757832004,248769.497601588,251955.830271592,218489.726979319,192457.929671163,282739.190589426,283757.537112176,211948.978807337,188904.553791473,168514.123720392,228627.6541153,233749.619252516,394170.452648845,390473.719661886,338055.67541799,292277.086199635,297281.255004477,267234.991653415,189855.483258544,197699.021117447,180098.729632855,166402.467708126,168212.515004512,182983.746220659,261980.657866949,281355.488057957,303176.614004452,253649.283344879,340259.364659414,305269.529826772,350949.738896622,359821.961271584,231870.122117433,235796.571933221,247949.535895523,292123.767013412,277120.87851417,294103.194590414,257620.020126977,322835.338666274,313063.019198078,338361.190707338,334027.18455875,349306.656364139,337153.225800641,286158.497409356,358398.887610989,361924.185693964,335050.570774961,313082.750504289,348817.689189845,277478.199844431,241272.721177317,293429.627590269,264040.299815604,368540.767309317,381018.334647613,368517.029624898
