"DHSID","pred","zero","one","three","five","seven"
"BU201000000110",-1.15189096465791,-0.736519634724,-1.36260080338,-1.74568915367,-1.15352547169,-1.0143173933
"BU201000000111",0.978528993831878,0.119151808321,0.558973610401,0.43246948719,0.697020351887,0.670475840569
"BU201000000112",0.158097857092551,0.588804841042,0.56336337328,0.62137234211,0.982185304165,0.987967073917
"BU201000000113",-0.9461476821014,-1.08298921585,-0.546878397465,-1.48525559902,-1.00140571594,-1.44307804108
"BU201000000114",-1.87457665366317,-0.730159163475,-1.0249516964,-0.879625141621,-0.893697321415,-0.95061057806
"BU201000000115",-0.862281579912909,-0.889796435833,-0.881987810135,-1.00151050091,-0.786755204201,-0.624023199081
"BU201000000116",-1.60604572701952,-1.30987381935,-1.16411864758,-1.57217752934,-1.18491387367,-1.34030461311
"BU201000000117",-0.881653941410473,-1.1712577343,-1.63728749752,-1.40021574497,-1.71446120739,-1.7786462307
"BU201000000118",-0.662091659256412,0.547671377659,0.468362689018,0.998389542103,1.19070875645,1.14252698421
"BU201000000119",-1.22537153521527,-1.26049172878,-1.26100730896,-1.23827815056,-1.42297685146,-1.68575513363
"BU201000000120",-1.71698926228563,-1.18743979931,-2.20402359962,-2.21137404442,-2.56989097595,-2.42247748375
"BU201000000121",-0.331342046032694,-0.221581667662,-0.849064171314,-0.964235067368,-0.472360312939,-0.678674757481
"BU201000000122",-0.665999470328162,-0.867899477482,-1.59628999233,-1.21457719803,-0.960738182068,-0.882961690426
"BU201000000123",-0.110317177473143,-0.527205944061,-0.358479619026,-0.402404785156,-0.274047464132,-0.192698314786
"BU201000000124",-1.84459318337744,-1.21500957012,-1.81280887127,-1.65264523029,-1.84031283855,-1.90944421291
"BU201000000125",-1.58052548258316,-1.38911271095,-1.55480539799,-1.96530592442,-2.03618240356,-2.02175498009
"BU201000000126",-0.905891181761966,-1.19996249676,-1.39381301403,-0.904920101166,-1.05778884888,-1.51630437374
"BU201000000127",-0.937537555131387,-0.981345891953,-0.386457085609,-0.940650701523,-0.684824585915,-0.821612536907
"BU201000000128",-1.17734626086718,-0.998102664948,-1.30533516407,-1.38533699512,-1.19829559326,-1.14863157272
"BU201000000129",-1.37502383658442,-0.939405202866,-1.16562342644,-1.51267397404,-1.23627328873,-1.47313416004
"BU201000000130",-0.600363131647254,-0.928136229515,-0.655329167843,-0.767320036888,-0.788880109787,-0.768438458443
"BU201000000131",-1.08434953265269,-1.19798266888,-1.40504968166,-1.59402358532,-1.72134268284,-1.86732816696
"BU201000000132",-1.10219543938078,-1.23904526234,-1.55579030514,-1.32209467888,-1.27269995213,-1.54339444637
"BU201000000133",-2.02336807241,-1.08861243725,-1.45781779289,-1.00154697895,-1.09207439423,-1.03967392445
"BU201000000134",-1.16777574114964,-1.35791349411,-1.5110104084,-1.71230530739,-2.05361962318,-2.50482821465
"BU201000000135",-0.983364066267672,-1.09836900234,-1.97513210773,-2.0498085022,-2.7167031765,-2.76966810226
"BU201000000136",-0.201913578872132,-0.96404504776,-0.441182613373,0.128151550889,-0.252239704132,-0.630251646042
"BU201000000137",0.67085363981843,0.312658578157,0.140083625913,0.179465159774,0.423791795969,0.730054676533
"BU201000000138",-0.972883209332092,-0.80596601963,-0.535172939301,-1.03105306625,-1.09290468693,-1.00090014935
"BU201000000139",-0.585786818316677,-0.981797218323,-1.20250105858,-1.51132249832,-1.30214500427,-1.28976869583
"BU201000000140",-2.07499878672048,-1.14454877377,-1.3438590765,-1.28231024742,-1.18209648132,-1.53062272072
"BU201000000141",-1.81070638325993,-1.08140850067,-1.86297786236,-1.83702790737,-1.71656417847,-1.985216856
"BU201000000142",-1.72480508201087,-0.957137644291,-1.59193778038,-1.64887928963,-1.44844436646,-1.62946915627
"BU201000000143",-1.34746059596291,-1.27083659172,-1.53433918953,-1.35658442974,-1.61947786808,-1.50138914585
"BU201000000144",-1.97238136043647,-1.15605461597,-1.33617246151,-1.34041261673,-1.32417857647,-1.39931881428
"BU201000000145",0.375698150489739,0.285677433014,0.369793474674,0.782912492752,1.00069475174,1.29372501373
"BU201000000146",-1.61764118994215,-0.802521586418,-1.15019595623,-0.986527979374,-1.20015799999,-1.43038964272
"BU201000000147",-0.953118168411226,-1.05258214474,-1.40061354637,-1.11768388748,-0.979996323586,-1.17723870277
"BU201000000148",-1.64386568343891,-1.08614313602,-1.48509216309,-1.14643728733,-1.61287784576,-1.17521345615
"BU201000000149",1.73505786064697,0.755759656429,0.456960856915,0.909685492516,1.07997310162,1.24064099789
"BU201000000150",-1.21967253181258,-0.916219115257,-0.890180408955,-0.618417143822,-0.310505330563,-0.260134249926
"BU201000000151",-1.79689719470751,-1.4548470974,-1.83914971352,-1.99772810936,-2.09949159622,-2.52637028694
"BU201000000152",0.841844821531078,1.49055707455,1.56838965416,2.04537725449,2.20093536377,2.40051269531
"BU201000000153",-1.20925002015706,-0.870450079441,-0.866255283356,-0.651216506958,-1.23983359337,-1.68708515167
"BU201000000154",-0.213820370069517,0.461184233427,1.33911466599,1.14890706539,1.34478259087,1.2211714983
"BU201000000155",-0.636568450279115,-0.95839214325,-0.362755089998,-0.89976555109,-0.777966558933,-0.658988237381
"BU201000000156",4.82929272188507,2.1210205555,2.1997025013,2.19154906273,2.81258153915,2.77600884438
"BU201000000157",-1.22758078116591,-1.08483016491,-1.32163870335,-1.67002594471,-1.92572498322,-1.87331056595
"BU201000000158",-0.306742144772544,0.921303212643,0.421338796616,1.02266800404,1.09664869308,1.07026672363
"BU201000000159",5.37209624092886,1.83142149448,1.87279975414,2.15057015419,2.50467896461,2.78080558777
"BU201000000160",-1.78183449469389,-0.999702453613,-1.64307570457,-1.64491713047,-1.05405795574,-0.866042912006
"BU201000000161",2.34865582030958,2.00768518448,2.37489104271,2.39999485016,2.59998464584,2.84859681129
"BU201000000162",-1.02444808792558,-1.22179794312,-1.69550025463,-1.62689709663,-1.98366785049,-1.76603972912
"BU201000000163",0.32689367831061,0.565726518631,0.544144451618,0.853264451027,0.991187214851,0.84542965889
"BU201000000164",-1.92286180656696,-1.00408923626,-1.09696412086,-1.14459681511,-0.912596642971,-1.26078510284
"BU201000000165",-0.908445928203697,-0.32611271739,-0.298570275307,-0.373688846827,-0.41001367569,-0.623251676559
"BU201000000166",-1.84628917978696,-1.11979222298,-1.4012169838,-1.4234777689,-1.28007555008,-1.16972565651
"BU201000000167",-1.04761831817992,-1.09423482418,-1.23928678036,-1.33676922321,-1.26346695423,-1.49092209339
"BU201000000168",-0.99932995189849,-0.703441739082,-0.483146011829,-0.379577875137,-0.229325667024,-0.204906955361
