"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170"
"42",96179.8190509813,149925.346094121,166324.330502508,199425.644795133,141679.299392874,101494.805779901,151599.591721006,112625.140559129,211433.904512368,180266.124189744,191946.202782864,62374.4282045792,49666.7800285359,78583.382872297,47893.102400736,47613.8064666834,46948.5034072987,35211.3691914371,16655.0408967435,148522.842142919,57528.4916994391,74713.7592184489,99673.9861435905,106840.986174415,194978.965055185,193097.759778364,153176.094120974,7479.93248725579,10464.796835663,16625.6227173964,22601.2636117228,22218.7858580633,80650.3063253972,167060.897124586,85609.6236957481,65526.4372916972,66416.6105324916,64508.2098671853,73656.415389781,48735.588150591,40529.3731100499,38151.3579526425,33458.3224571798,16721.5063483544,61195.4826516255,112080.55084068,56968.2281772717,95982.58336698,41270.1254626951,35825.9361349585,35625.2246465408,47379.5340119572,48156.5256543083,48090.3957512813,46714.7413915587,47937.8184525713,41609.4025038513,44879.1874553512,44606.9402608315,47614.6782465928,40088.2058173027,40056.4622410862,47320.7287684946,51515.349820706,48651.3167143178,51583.5185362274,48836.6584001297,50165.2721590938,107199.670730054,84576.7916314018,202868.139494302,145578.670016234,141810.408401279,148248.466718322,140266.009931468,142958.442160427,128679.524380494,112488.53881292,125201.017073607,166763.205764286,164004.538108908,100343.997214278,121287.584769915,107496.546008129,126505.265865044,220201.613850756,184002.085384795,177868.319165492,229754.765017073,239787.449568213,280597.230755108,297157.374105863,256435.832080221,333251.650704336,345838.144893482,171070.288733981,237979.65872902,154273.884604904,197078.675643741,289244.388785405,257924.153937905,261239.810816606,221373.750671534,190000.514418919,206166.281786365,256093.088871244,224725.032664465,265974.420221373,261443.841007881,318874.86921754,350222.319538326,330887.755469049,261557.077461188,302241.604080822,305389.299347382,268982.272824422,234971.606203876,336195.315261995,337194.382783632,192376.984277901,150761.052418334,158941.292412376,205930.080901433,204032.836494667,378117.176875465,375006.749483083,322173.294585603,277572.053992016,268384.031076338,228394.75301043,155026.572814291,163168.512518433,157520.97371508,141607.468746649,148254.770922882,160145.628274633,310729.414234251,330855.207079801,352782.111711905,302296.807671194,384587.086297902,349438.704491249,399377.313620986,406271.901191176,279444.647657165,287892.079292761,290966.34004467,341830.120880494,329038.775984701,341784.164498109,303271.256560852,370115.487998658,362165.518391059,359005.525529513,354519.88000753,384109.888741613,371236.581993702,321789.381839667,390643.174645552,394636.321954327,363203.271413818,349180.430701733,373120.896573955,313977.176439564,277453.1807225,330857.180485967,302144.937620637,395908.465029736,407248.027947836,393074.673935804
"43",85243.1671736028,0,31107.5322462893,42232.5039499836,22938.6133709859,48336.5999220798,23500.0646361023,39057.9817048571,91999.8641761679,63578.8667387846,31308.8660129924,86633.0003621103,111574.023195034,82443.8378902762,117604.882800421,113209.581406548,101059.711766939,156182.288585488,161353.829413227,90239.224718347,112013.109250498,140228.520246062,61395.3764743888,82510.388818795,70494.0198226152,76233.6439597861,53709.1099171907,165684.040731371,140547.636152281,169728.076978928,127756.76227438,147643.328678227,98807.7307669891,181737.889776521,243693.967613982,228422.726378626,229292.975644439,226090.122424136,229588.621224851,209568.25820914,194287.176994229,194119.544527552,177878.829070764,167473.488366512,190087.190421533,205110.396543892,193799.093808644,237863.602202973,181951.168768455,198259.167141029,196399.145121964,103095.497495581,102448.864418524,104556.456317991,106276.614206187,103521.863783713,106653.458225436,104976.136215482,104679.599261475,101766.652247218,111220.958602688,111609.51113335,105590.420225909,98906.2918154932,102968.099258061,98081.9078109502,102056.77826796,99905.8749393384,269783.453606768,245971.756169131,360595.717952251,307998.535097886,303839.937449702,307011.650202232,300308.261752277,303330.588319176,278600.552921006,256978.30012306,279646.677319646,323777.883932088,321360.704095854,260394.203566999,282944.693387681,270047.533448837,289265.115260399,280536.712915503,255394.139915277,233289.402557774,282030.839320445,300500.437859242,322305.625197541,320253.455415365,298041.837775451,405489.776359357,396083.151601814,272104.424473662,304807.669366579,232704.839721568,296477.279522832,347791.232627548,335717.031651053,353430.42877946,248758.45380604,182306.131123342,185844.017075203,120951.980140652,88325.7159431409,151392.227919812,142226.557351231,166859.87824747,190390.970121902,175183.929405047,113380.201552512,156181.631564843,156007.638288946,165925.474249378,184143.454616869,190912.075883196,192916.350679899,312287.294104551,301243.79583011,262565.949195817,330921.910662872,341103.587982537,485229.259583258,480921.384183584,430287.230884087,384633.334285145,402861.138631839,379209.543201818,300875.748777759,308454.032886377,284238.611164859,272649.963382209,271066.289984187,287179.232070112,148167.161803071,167819.464653763,189713.915671167,139821.654037589,228488.40951568,193907.600122352,237120.449792339,246446.586941336,118246.811700735,127347.101283976,138862.755126956,178724.130776478,167596.64792417,180347.986463861,145204.347889366,209165.574292495,199364.282873025,372601.106028453,368877.507978742,347599.914290382,338375.223776268,287218.085131941,363301.317239306,365315.884588179,352213.290317027,310290.64671629,374242.922196317,276814.252245126,245891.206380387,288309.617975423,259856.413093383,385443.809638251,399973.32105803,392138.59136136
"44",115591.87128759,178837.00064089,191864.981245205,226426.239903688,168178.02006046,131893.026387831,182600.982393798,140025.592833056,232153.61670049,202452.693751773,219790.715723587,90383.7824881414,81730.7051980128,110633.183967794,79631.5748129497,79668.3531183397,76986.0942112807,58917.090123543,38285.3281333518,180417.943793937,89272.7661618333,102159.826435253,131429.140844427,138909.48576143,226950.252548677,225177.591052694,185174.906362943,24782.154528858,36559.5721094748,8806.91968573732,49275.278301643,50321.3743004908,112508.166748015,192654.600457503,53647.3321361885,41163.769843111,38863.9266789047,44971.933746478,61751.3472793764,33730.7791621269,39608.1910324583,35363.3537926085,44831.2519895116,33397.5842392073,72095.9093461743,127193.427535381,64573.3507452242,92617.2264454904,51823.1038201406,19412.2761024518,4426.21856084028,78953.0837493312,79746.0930838891,80012.3297820007,78692.5712653176,79696.0506656934,72238.0505035229,76332.9274703329,75857.3652121213,78841.3025265415,71964.5113185625,71983.4926032405,79282.0982791419,82990.1652340979,80423.9008500711,82836.0364419635,80476.5396596881,81574.9910856864,78116.3474222286,53998.1366754518,182546.154002456,120522.140959681,117621.433455749,128176.315567784,118998.483559685,121214.466885721,116866.942689409,105618.608518364,110088.198121724,147820.636423967,144836.522030283,80677.744162866,98247.0504004038,82863.3990287491,100800.548595366,235196.896697833,198411.456573536,196119.027318234,246007.581351491,253887.025350226,297143.132795833,316537.267591086,273754.015446638,342029.985565492,359134.458380961,178297.926477638,250801.936815968,169049.035419937,203282.851756151,302173.823110299,267427.856251305,266881.621555174,242467.211107401,217116.674555349,233970.115559921,288103.686458009,256582.482420716,298058.112568743,293576.50241703,350325.482554062,380724.153808822,362009.227912368,293093.840359533,334017.103824391,336988.650581437,300828.981536389,264594.970785085,368067.621475292,369108.326967911,191911.751883377,137361.867032406,166193.510596302,202898.661378247,195911.089208962,376837.902579527,374128.491612601,321585.095528901,278370.759964014,259592.444366907,212418.484054113,144376.783826995,152459.316192257,156304.930989701,139585.323218188,149330.448417723,158623.679810374,338604.738260207,359168.149285762,381119.582190085,330133.23044033,409438.177583352,374318.60227174,426826.658177687,432405.894704917,306696.770026734,318126.461385505,315448.538672123,370257.787083098,359082.084155939,368882.940930334,329250.255760161,396877.332855811,390142.922031685,378633.823701278,374105.142215323,410133.571278612,397000.375547513,348420.209546423,415523.122842959,419707.608707557,386365.573197944,375883.990201556,394428.241683436,340998.731257667,304541.967961376,358178.790744975,329858.250857481,418541.148604055,429289.29743341,414392.455343154
"45",85059.9897303862,20268.5099705625,58161.4560896364,72251.2212531576,39838.435787671,26524.6835564014,9972.41195287709,35381.4854794295,120165.294042934,89620.4347803394,60586.1772773372,70476.005687404,86149.1553818944,55407.5598983722,91736.4017899396,87967.3809673563,81414.3567873986,130401.963966711,137856.591256003,63599.5883755701,85106.6031860869,110942.759588961,33051.7217965634,52118.4821519811,63213.510535307,65885.8166802258,31781.7562141796,143794.319769313,122084.392630811,152199.626270718,109888.363220787,123457.137419365,69725.1675274067,152518.951650373,226457.623381769,207162.368941268,209012.570927195,203669.751936285,205202.001233981,187022.624329696,170284.244279181,170558.428648909,153156.105138596,144274.724053959,163029.307449569,175254.303043503,167429.188518567,210960.131205864,156542.418488786,176751.606258022,177611.808540893,80775.5898187329,80043.0493368544,81240.9933032056,82880.5904674896,80695.7387890159,86247.4109448809,83062.2458104087,83172.3290865608,80163.2699686147,88653.6396058057,88899.0305368585,82203.0365006165,76546.8167124904,80052.0045726255,76225.9506168318,79484.3902042473,77783.0357424038,249901.145008546,227116.966801125,335533.553295697,285625.680863349,281121.051153629,282612.520645635,276462.428411653,279615.749065,252311.622466614,230116.251036811,254249.453953383,298696.734310967,296398.441190886,236871.243379231,260073.137344399,248014.681992418,267420.084231291,250460.233349681,225016.211961762,203083.129479452,252238.801940991,270507.915201095,293319.969052069,292550.53788713,268874.856573265,375477.006143313,367028.770555569,241964.707317153,274656.355896736,202319.778536449,266209.164350709,318097.654968808,305416.016378066,323023.401664925,219923.961589596,154867.724647447,159902.14018146,121843.286474096,88577.8407541413,144853.105905983,137047.316522102,177741.203527386,207323.457612562,188627.868093959,121231.091305543,163437.045948435,165167.268423031,156113.767795994,162662.86180323,198157.578775091,199668.576705187,282686.672528679,274836.566034314,232557.933966878,301519.952938703,312605.552477852,454860.660173714,450541.969678083,399969.100600763,354347.307508933,373849.821719364,352369.301397079,273721.437292668,281155.288953361,255262.209636762,244127.578632093,241933.545044257,258201.243261339,173396.776798773,191850.486741028,213496.314021766,165255.632286426,256922.091223123,222658.267731198,262257.157082112,273395.214091671,145225.316201335,145098.404426304,168607.486617766,202388.599341296,186378.290369555,206590.662663236,173518.602121071,235614.071603355,223826.116941292,346219.813455601,342391.924194754,327286.810270864,317382.348620556,265730.289917373,341780.104277992,344108.877368665,328357.653140526,289848.989101164,349177.75046267,255543.347417902,223138.788526608,268110.352200181,239073.329165009,361856.899712471,376118.679828777,367463.848792357
"46",72687.4917016404,0,29104.210648203,49566.8732827362,12925.1194389942,39411.206414929,29017.978059138,26557.7540457893,91118.1805208609,60444.8938057744,40284.1880653354,75066.4916526277,102691.101619157,74854.5723259508,108893.990642136,104220.702709244,90158.2886965672,147186.965110762,151311.275325376,92489.6487394298,103957.376494309,133998.992400769,55249.8647800412,79184.5880055193,80261.2589304846,85264.7958468562,58195.0373586311,155059.582736009,129107.751654528,157999.007955944,116241.308029455,137939.510787492,92656.5307884476,181525.05578,231790.806592375,217451.196489183,218053.789738337,215480.610918746,219709.530798035,199034.782401435,184333.904098557,183991.279250629,168283.918663149,157291.604780171,181709.330023855,199504.719472345,184987.119937418,229270.187692457,172663.819959836,187424.163247372,184865.529080166,92995.10627682,92383.8019716999,94811.5872957233,96545.3221736202,93598.8795765709,95910.4974521809,94718.5392824437,94288.9890487648,91437.3867961103,101129.480393632,101564.521243882,95862.5984516286,88862.7093440411,93085.3889031781,87878.8573481501,92054.8179125331,89771.703734405,258395.749100567,234376.38088144,350854.149550945,297265.139933661,293222.66678107,297027.506155988,290104.117343029,293073.102249001,269571.921880797,248325.388487948,270146.737281858,314077.96078178,311608.516585309,250116.881834055,272403.652884384,259249.32606219,278384.778749967,278686.381215227,252344.292712978,231088.72429385,280824.452745756,298854.400846588,322360.574833193,321736.455736344,297855.792475567,403755.989249472,396033.979500795,267022.657108587,302733.231951527,228744.027421994,291781.469603976,346751.957801967,333070.833181328,349771.468837174,249023.243789529,184018.151160094,188747.235615265,132758.597999467,99867.0019730395,161900.271890205,153005.251671849,179564.853135326,202812.779064109,187857.550167761,125929.375305478,168744.120733161,168667.716200618,175665.859141368,189674.670394951,203500.410866568,205475.160213625,306088.459159077,292253.985592652,257172.066524303,324421.977529568,333588.304952858,480947.804489034,476732.377945039,425721.854175715,379949.504114135,395825.950590957,370406.595977687,292349.261823068,300017.630631204,277269.847346002,265235.975753635,264290.790667527,280208.483930866,158694.855625583,178766.20814037,200700.730328227,150285.750110789,236813.952885056,201989.755982151,247496.589552028,255862.086513862,127987.270168465,139760.683669393,145791.074430194,189771.634407007,179808.579325859,190292.55723959,153844.885800123,218940.811375597,210079.878080066,375236.208150266,371429.781809038,353855.689824854,344296.560995815,292862.735650726,368973.590853162,371145.122243087,356583.812618227,316462.262645224,377839.771738327,282559.958735229,250838.575334749,294578.663578735,265824.766160113,389986.128907387,404359.766233752,396003.314962185
"47",179671.816660957,122636.991160959,160952.957549596,161208.631968311,145535.714845242,110118.079537767,91007.2845460959,135617.758371127,221353.132033296,193367.065220162,148249.965605892,143073.452166889,121354.033692585,100804.677309085,121968.961644879,123256.175256626,141007.887648753,146987.219811725,165084.111071962,28876.8087726715,112427.562998835,104624.803449945,91962.924479912,68106.1337668269,67872.9482967779,58941.8711159982,60800.0421410001,177166.726950109,173433.051908694,200709.411364832,166111.333355671,151085.9409447,90073.2724757033,70282.500608,266592.61104519,232971.234543643,238934.755543265,224430.342799057,215264.070050534,209503.792947059,188006.297036397,190596.139117048,170292.192708464,171474.166974021,162494.207300276,140434.029151012,171097.170517053,203439.739278415,168854.00795362,205693.143582175,217648.714894254,131786.164022594,131054.949923214,128238.362954316,128825.078420463,129855.475309825,141680.032343904,134587.885798955,136083.630393121,133967.045283471,135493.085057591,135084.040420546,128481.319236286,129274.186520996,129151.119866603,130846.061782828,130126.883099515,130799.423860608,277380.031928059,260978.864695996,330070.22007943,298598.302460788,292645.727820024,284678.164625763,282221.40756583,285864.626546043,244666.78493407,220529.412424396,252528.923263635,295401.986844569,294011.199472214,248032.030048085,272498.684671524,265779.629881667,284423.238187999,171762.677233992,157819.03959753,130845.104748441,168854.95143573,189358.204110677,200987.512283492,193587.597654596,178438.731647648,291905.303903755,274161.488842121,191759.614488736,196391.45886892,146041.685933505,210172.306957433,231457.590946957,230034.019296131,254712.025443771,128458.054467931,58061.9100278514,57003.6092823414,104953.212375819,89461.228086058,92472.8109128272,92460.7156208892,177183.503404172,223444.563061386,194987.769325921,127090.733797994,153673.442112071,161482.547109088,88442.3439684617,58555.475510597,180961.567458626,180482.41595454,239891.885720067,264338.539438789,186452.195109512,260400.097393709,281513.619001381,387548.7257061,382622.618964513,336316.037228201,293285.029405214,334104.167403833,333673.355438801,257579.401358475,263239.454342127,223086.986689797,218134.569133007,209113.724311209,225744.798144871,226563.154338735,237758.152605504,256044.08842717,220299.357897223,320264.150070919,289858.987320686,307133.647588102,327003.96130655,209517.675311524,175346.722849312,246361.578736157,245578.134172296,212425.908883433,260998.399446899,241454.033391416,288802.951417248,268435.921440209,243329.479827535,239723.129078204,222909.128548856,212458.325826455,160605.785863184,236455.956731823,238969.307161841,222717.934796142,185519.625072182,244349.335221439,150629.072559953,117455.777771629,164174.050944657,134727.40030702,256148.190950275,270493.395084682,262292.776839768
"48",165898.366852487,112035.986653379,150595.35744654,153373.95147115,133975.545331482,96496.807190573,81010.6669213987,122625.460255657,211664.701663825,182844.814042421,140373.563790011,128768.561134085,107360.560525162,86453.0495792303,108163.130185457,109282.502142535,126671.304911082,134340.242029659,152014.501594345,15643.0840280094,98580.5128399885,92761.5472742633,77922.0749101172,53753.7636193569,65684.1379556698,57316.0273746684,51015.6223361688,163876.213605439,159374.972286047,186888.104123197,151899.068314433,137819.813486507,76018.0091326234,70828.4071819755,253473.181391144,220591.835057098,226309.047505053,212357.044593806,203979.765840768,197183.114863613,175825.854125022,178274.821707805,157947.113003458,158475.933936802,151512.531102483,133114.865450708,159861.237653743,193742.347486026,156854.863948458,192905.366666636,204301.121949616,117511.487975967,116776.309730423,114008.050380204,114619.431327619,115600.499160067,127384.90454152,120320.007275295,121801.524312711,119663.632552899,121319.655657616,120923.306387958,114266.768146563,114964.8669015,114892.797746673,116524.445828492,115848.914291541,116494.006546284,265129.996170479,248216.82074768,321089.763815654,287627.75158999,281773.397067152,274665.09964055,271829.069140332,275446.8192467,235388.09144219,211243.777388661,242682.418306931,286004.939438926,284511.114671725,236921.770048191,261435.682354443,254222.097473324,273029.432914397,173352.005705185,156618.435469448,130323.549912862,171603.642165536,191709.472804337,206476.545343008,201315.24221124,183235.254862582,295381.112292662,280060.38310316,187783.011099594,198097.251293053,142447.531794223,207427.469654,235471.472401739,231318.358258132,254655.435053232,133181.893991928,63812.4338729072,66108.4144831827,109822.729932053,90566.626967036,102130.56464857,100953.839038281,181978.199568419,226765.392232914,199184.866286819,129634.704564685,159194.579420835,166369.313572868,100135.379752225,72381.5275518714,187985.982583135,187753.531476317,235206.544002876,255532.340141858,181719.863156172,255620.010575954,275422.79059173,387846.271955244,383021.846315423,335755.036887974,292052.340870055,329553.686961013,326254.030056578,249381.949387186,255302.127454606,216667.617030327,210818.690794642,202634.204136225,219392.049894571,224888.985379893,237231.305779779,256173.018306547,218281.468565134,317859.44164072,286685.929642337,307343.383281007,326084.947585761,206039.899903242,175980.460114783,241230.554128385,245513.293672236,214278.611965322,259501.942156076,237796.778140522,287703.081169328,268391.77812807,252857.106851467,249134.51283877,236244.164797052,225567.539368678,173664.653362247,249294.630344035,251933.251782204,234320.61727094,198913.547976659,255064.456267324,163822.549966907,130023.938719639,177725.106124518,148197.57101984,267890.963776473,282057.950983663,273305.142615572
"49",103594.229665488,42140.1319506872,20353.3045772285,2195.69653616843,42691.250818548,91172.2042489773,66821.4200276124,71845.3221108461,53649.8837888775,36991.3663951041,9067.22579960764,122062.957843746,154098.309555805,126825.357699118,160401.877766365,155540.796071097,138779.095790711,198356.708147869,201114.505892052,133841.767320671,155795.450174666,185859.330132405,106971.980182726,129078.315486018,98503.0946508175,106498.635808009,95766.9970644858,203654.244659523,175479.654213573,202735.961024818,162529.359447519,188334.404778032,144459.697698587,226949.988075391,274856.514628373,264721.002377845,264403.348529682,263785.777594972,269538.363707681,247599.149149225,234145.166300784,233487.409740325,218706.292799572,206815.696017916,233283.685751142,251166.917353286,236237.168098635,280640.890047867,223463.335484079,235253.530212966,230259.554535173,143135.599529924,142586.474326438,145425.240072089,147162.78579666,143991.732827317,144821.761974986,144587.88991599,143934.554361734,141224.995343106,151206.574218596,151711.564663997,146489.954472393,139133.569611932,143536.161494832,137910.377107313,142353.994651731,139892.216386324,303933.142000293,279121.205879562,400678.558618055,344947.827712998,341247.853372326,346486.888934556,339135.289694993,341979.967224724,320490.83661988,299627.568000389,320469.13198147,364020.508296099,361465.665149406,299086.115250162,320684.630386652,306859.191475455,325688.660509261,326643.046033763,301903.97062213,279577.440699016,327774.81721964,346486.300741009,366983.719747126,363292.432169942,342978.205055439,451467.1093977,440778.877651408,318423.009073155,351004.13272197,279264.429036898,342923.198728499,393358.53400168,382112.774914736,399997.162942657,293365.516807217,225564.166362714,227418.355132015,132420.002854172,104637.286530851,170727.777304098,160315.183172722,159207.275477189,170930.857622965,162661.62484918,115167.375889838,155166.49734006,151905.440195659,188801.054092957,220667.911848117,188032.934082664,190734.264677565,357986.984368869,343190.541816274,308747.099746172,376381.383690615,385478.89500867,531771.556933481,527473.833368542,476778.536726625,431092.426352514,447800.201805053,421480.33049694,343719.252866155,351449.762110093,329251.807971467,317162.384640036,316271.324078908,332190.30601449,113753.066730378,135319.684976105,157100.661567496,105272.2870504,185847.03296118,150827.931855345,200949.394229385,206639.114340211,80911.4261346582,110028.521666941,93895.2271119389,146647.8956778,145661.650227049,142828.830243628,103687.828478582,170754.778138689,165147.678654159,413797.022080402,410221.108515059,380875.875935188,372618.074847087,322489.261166957,398096.758418456,399680.24089339,390159.99870199,344009.095014291,413698.935505618,311900.364866571,283130.367251502,321908.988526382,294488.805718336,422893.250367569,437727.875962618,431016.058525103
"50",157078.429141296,221089.89216555,234399.472470795,269003.105402726,210759.236537191,173383.206677848,223556.658992611,182548.075827555,273444.762467858,244316.966354749,262299.189085754,132734.24697158,119056.729808509,149545.071386994,115743.134787531,116979.443359449,118598.485037773,85999.9884577322,68395.9803655827,215500.411111125,125119.784673,129458.464810302,171236.085099751,175422.37736182,265854.485678097,263450.606251099,224041.445335651,58042.0559764123,78747.3462519824,50976.0955486992,91608.8626617438,83159.9032000063,148248.495185411,213492.162759813,21262.3651134014,9664.65873318361,65.6576065235982,21833.2758038027,44597.1692442793,27410.4588095325,48262.8625096518,44575.3064747558,63863.3498436161,61785.8335731284,82545.0838538191,135682.781779607,72971.5336552905,80686.9552956763,67445.6895652141,27298.4912411207,23335.2373394053,119253.148285991,120020.250875181,119617.487140975,118143.313786925,119675.008177376,113482.611246142,116807.257068133,116570.09211949,119578.09021122,111744.962388331,111636.303426146,118779.216248064,123420.197310335,120372.501438839,123544.007330012,120669.133179772,122097.122483729,35645.6082192847,13337.8906814456,144245.193494751,79244.5138659107,77031.6120706493,91221.3835889587,81093.7425047614,82754.0471779827,90564.8559882968,87073.9736212169,80004.3810934973,111474.763642374,108335.475875161,47229.3732564561,59233.7549718098,42822.4978152343,59338.0971267177,238668.441779232,202159.110906347,205447.244398612,251032.777113555,255630.785379097,301621.547238905,325027.875140958,279778.82576901,334868.363161377,358038.212402206,173046.588091939,250808.168007637,174516.898423413,195645.369995887,301333.962255218,262471.022357378,256764.658250244,254866.801306253,240128.035545634,258017.449469317,326712.94133469,295869.686318236,333888.413447498,330117.96283011,390568.745170282,422177.658908765,402780.187401224,333186.307888225,373506.329215627,376921.829901252,335001.467655682,292142.180499626,407206.698020736,408089.861721388,175998.072718907,107722.870242099,161576.618603932,183357.28860312,170366.649366861,356455.416504753,354255.1301054,302642.531154075,261802.876202599,231912.479241536,177803.626627437,117773.410264443,125386.092838047,141083.007096775,124381.893227318,137531.753082278,142875.581285001,381133.705810931,401631.180821261,423580.91417385,372666.342980905,451776.889752358,416676.053046454,469397.553590816,474939.765956045,349270.860854152,359789.563644125,357751.139766902,412700.025144885,400880.2049551,411463.549698713,371783.081651794,439454.508132819,432664.442562949,386827.42083998,382274.251861199,429080.949219262,415534.907495579,368960.357180457,432298.76188114,436807.033542458,400302.389023283,396365.470014036,405186.391797584,362361.245240799,326356.608762468,380010.2436839,352697.240422435,431333.070807916,441005.767937115,425010.953956485
"51",172052.346585665,226982.20131799,244607.698085172,277436.447437306,219892.819044102,177214.651098319,225295.984212933,190689.822595305,288405.854765046,257864.934151395,269597.475927241,140487.013989168,117514.759252332,148947.66315056,112940.622440637,115529.749186784,124190.351969301,77434.9344855974,64916.3962465446,208409.545386454,121520.799382053,117628.341987342,171534.710436624,170848.088869436,263214.465258834,259848.552426966,221835.438054492,59297.0702546354,87970.9263738832,66235.012856882,100691.778200102,79780.3144502571,143558.717361527,194556.897280707,47858.4822747935,5771.32535530201,15496.3168412087,0,15498.0191443449,15537.0903538374,34862.9451747668,33171.8544840267,53070.7243334592,58344.7762965247,62926.2048651792,111765.62331374,53344.7902675182,51195.2299813009,53504.443220788,27608.9982148541,41269.7372936727,122043.348119395,122732.776067319,121220.949717078,119572.472291898,121886.523342573,118381.550205843,120011.938044543,120236.391598029,123165.851945028,114007.543658159,113699.934702393,120251.040765937,126269.789904553,122501.366693687,126915.351148376,123211.096766531,125167.6931426,40980.8888959592,33674.5346483197,125447.185982099,68253.3501410846,63989.2665373445,70822.102955738,62266.8420367658,64839.9297802088,61775.359194055,56805.0724259182,52984.2915920311,90155.6080217699,87222.8916714593,22935.9339166902,43190.728750456,30765.1448657622,50246.6097487822,211251.377734021,175118.007728896,180532.501864338,224050.275270466,227596.934168001,274207.253014744,298911.528744406,252978.426636005,304897.204910687,329005.017536395,143773.293028,222326.992646446,148436.842455007,165852.94020622,272478.519314838,232903.397165379,226602.249161994,230818.709454594,222230.36144254,240611.597493761,323100.246692971,293599.367965571,326399.85936075,323546.321727702,389546.009371368,423974.554636162,402865.710528184,332146.41659328,371109.276757657,375338.850284996,325598.114270251,276983.401139615,404043.754093698,404653.458449421,145746.505644129,80671.9255713626,132524.342216243,153422.96162051,141805.739062204,326880.816989246,324588.462111522,272786.219224604,231654.651666885,204354.334635592,154606.436403544,89337.7407691219,97190.4134830997,110810.850168762,94121.1531873389,107451.138006783,112603.623246939,388147.797883283,407910.433270775,429784.366251806,379752.043558027,462869.276529962,427720.854199373,476975.613300884,484401.94696612,357256.24963768,362452.732976028,369226.659542916,418766.698231514,403844.542669769,419609.358461271,381468.338258541,448063.510132568,439448.666966311,360388.841930769,355839.836354368,407402.030887884,393676.661330651,348451.487529129,409449.630491671,414112.760581068,376180.111702976,375695.379088134,379675.803426569,342385.505767506,306873.567658897,360236.95082578,333710.431627713,406603.567548597,415789.816682838,399391.108777308
"52",196781.61854865,262657.635945956,275384.881041124,310289.656865093,252003.965366269,214909.779037652,264927.430755694,223977.069980767,312581.076204685,284201.612436914,303743.615458604,174270.038550829,159480.11933601,190348.687421872,155762.280283544,157415.931867858,160165.022141797,123299.083925571,107636.382048469,254237.920905862,164933.505730584,165245.901716575,212294.308720403,215107.315441017,306366.956199492,303659.711164055,264613.428794388,98545.1856878603,120300.886526137,91999.7091951946,133140.167420379,122676.552207547,187785.789704122,243386.575172288,27105.3102102983,36980.3578909577,32582.5116244886,46004.2482616877,61763.2401631853,60360.0879761304,81891.2386418843,79250.3015835697,99549.4857927009,100899.570407615,111815.80797506,159355.806323005,102219.657369216,93100.2038443077,101224.622941781,66135.7556154381,64646.0371599116,160581.236082803,161340.446444579,160761.294580529,159250.27938714,160922.02463998,155006.554021472,158179.43921586,157994.51191044,161002.181448203,152967.62212408,152824.570626206,159896.496569783,164768.260276363,161608.708172621,164954.04465188,161968.063937422,163468.443189982,0,16205.0062558378,113791.734417274,44730.3262067259,44975.641861452,66788.1010233766,55783.4314314728,55897.7757330331,84412.3099389703,91373.4130969431,69987.9146466245,86411.0131717939,83215.2411976235,40992.358543092,35125.1003267393,21324.4092433601,26346.7748930661,254347.783504554,219120.546906518,226922.419553103,267775.567523927,269379.690257993,316939.422802053,343509.180947973,296819.609422335,338757.830370454,367471.337099222,183114.113459683,263098.294133727,193936.451410369,202420.115479935,311831.423141734,269834.237389864,259152.037166761,277668.486501206,271115.341387822,289503.437023647,366988.575322451,336517.280822929,372610.057271344,369263.06723206,431588.152351696,463647.817693415,444016.545716149,374170.031031556,414180.021878046,417805.968119018,372714.561148413,325731.440070773,447682.746603845,448481.482999968,175062.957251519,94397.2998283301,172830.07988605,177979.182583456,158258.619174319,346106.097081246,344503.993890244,294667.903520938,257261.010049052,214960.008306133,152582.319194692,107820.678189571,114089.612713007,143015.42805433,127715.136130935,143346.532634855,144099.058613475,422548.801877823,443119.315854349,465070.515339769,414075.215254243,492238.686370937,457183.622729011,510701.832604714,515859.126936148,390566.749949845,401317.240781538,398181.484627155,454204.132511057,442432.429112119,452696.930611972,412717.746629797,480584.455483346,474090.143843881,404371.907806479,399840.694334031,455322.577224455,441527.500751971,396850.693413786,456757.060280209,461507.152586138,422634.527598595,424026.014227113,424791.560353801,390934.448208056,355550.790712768,408824.749881295,382460.169752307,452476.875010766,461163.692491072,444340.901747111
