"lat","long","change"
1.280556,32.658056,-0.154056979
1.3,32.633333,-0.154056979
1.316667,32.666667,-0.154056979
1.316667,32.65,-0.154056979
-0.816667,30.766667,-0.153814451
3.566667,31.966667,-0.152867434
0.326111,31.5725,-0.152344113
0.05,30.7,-0.152014629
0.833333,32.016667,-0.151710014
-0.647222,29.827778,-0.150566288
-0.633333,29.8,-0.150566288
-0.616667,29.816667,-0.150566288
1.749356,31.397249,-0.15040306
1.71696,31.382761,-0.15040306
1.705123,31.370807,-0.15040306
1.730409,31.390858,-0.15040306
1.72494,31.365411,-0.15040306
1.742593,31.359191,-0.15040306
1.720334,31.393223,-0.15040306
-1.0424026,30.6573249,-0.1502774
2.984215,32.138659,-0.149583482
3.001956,32.143598,-0.149583482
2.9905509,32.1880768,-0.149583482
2.9906883,32.1685759,-0.149583482
3.0187798,32.1948,-0.149583482
-0.3,30.533333,-0.149069727
-0.266667,30.55,-0.149069727
-0.283333,30.533333,-0.149069727
-1.139444,29.828056,-0.147789479
-1.133333,29.8,-0.147789479
-1.15,29.8,-0.147789479
-1.1035174,29.8060339,-0.147789479
1.766667,33.133333,-0.147086929
1.8,33.133333,-0.147086929
1.7638442,33.1572065,-0.147086929
0.266667,31.683333,-0.146551012
0.283333,31.683333,-0.146551012
1.477991,32.000545,-0.146526608
0.8,31.566667,-0.146261809
0.8,31.533333,-0.146261809
0.833333,31.55,-0.146261809
0.833333,31.566667,-0.146261809
0.816667,31.533333,-0.146261809
1.266667,33.2,-0.146177457
1.25,33.183333,-0.146177457
1.25,33.2,-0.146177457
1.233333,33.166667,-0.146177457
0.733333,33.183333,-0.144958164
0.766667,33.2,-0.144958164
0.758889,33.221389,-0.144958164
1.266667,33.283333,-0.143421503
1.25,33.283333,-0.143421503
1.216667,33.283333,-0.143421503
-0.316667,32.183333,-0.142121673
0.207778,31.14,-0.140914275
0.233333,31.116667,-0.140914275
1.70743,31.458069,-0.140295634
1.74204,31.43687,-0.140295634
1.735842,31.411719,-0.140295634
1.814444,34.713611,-0.138988373
-0.3740096,31.7148549,-0.138459762
-0.416667,31.716667,-0.138459762
-0.4,31.766667,-0.138459762
0.433333,33.1,-0.138314181
0.433333,33.05,-0.138314181
2.995583,31.111871,-0.137311503
1.233333,31.783333,-0.137306738
0.683333,30.516667,-0.136179454
0.675556,30.511111,-0.136179454
0.666667,30.5,-0.136179454
0.7,30.5,-0.136179454
2.9,34.15,-0.135945777
0.7,30.65,-0.135381755
-0.681565,31.3767404,-0.135318326
2.195699,31.485264,-0.135226983
2.914929,32.299505,-0.135073517
1.166667,33.283333,-0.134201865
1.2,33.25,-0.134201865
1.183333,33.233333,-0.134201865
1.2,33.266667,-0.134201865
1.698269,31.834276,-0.132133209
1.702493,31.863492,-0.132133209
2.599736,31.376482,-0.132026838
2.603239,31.389207,-0.132026838
2.59593,31.388848,-0.132026838
2.603889,31.358056,-0.132026838
-0.5,31.733333,-0.131948957
-0.5422747,31.7525275,-0.131948957
-0.5209952,31.7682211,-0.131948957
-0.5075,31.711667,-0.131948957
-0.533333,31.716667,-0.131948957
-0.5160971,31.7550516,-0.131948957
1.897963,31.846105,-0.131877218
1.898129,31.892272,-0.131877218
0.0409868,32.293538,-0.13161794
0.05,32.3,-0.13161794
-0.783333,31.033333,-0.131128085
0.233333,33.916667,-0.130966355
1.733333,33.366667,-0.130520716
1.733333,33.383333,-0.130520716
-0.583333,30.133333,-0.128663231
-0.584444,30.132778,-0.128663231
-0.583333,30.083333,-0.128663231
-0.565,30.095556,-0.128663231
1.4,34.15,-0.127746997
-0.266667,31.95,-0.127435821
-0.4825738,32.1951473,-0.127212278
-0.466667,32.183333,-0.127212278
2.716667,32.833333,-0.12666824
-0.166667,31.683333,-0.126298327
-0.15,31.666667,-0.126298327
1.016667,32.25,-0.126009913
1.016667,32.216667,-0.126009913
2.283333,32.633333,-0.12548701
1.4194617,32.1976415,-0.125044082
1.45,32.233333,-0.125044082
3.448541,31.29111,-0.123323698
3.398302,31.313236,-0.123323698
0.75,31.416667,-0.122667022
-0.5659355,29.9692854,-0.122347208
-0.583333,29.983333,-0.122347208
0.688056,34.038889,-0.121897246
0.716667,34.033333,-0.121897246
0.683333,34.066667,-0.121897246
-0.816667,30.25,-0.121889537
-0.833333,30.233333,-0.121889537
-0.816667,30.2,-0.121889537
-0.8,30.216667,-0.121889537
1.05,32.833333,-0.121818864
1.066667,32.816667,-0.121818864
1.933333,33.05,-0.121667142
3.8499999,34.0666656,-0.121513526
-0.456667,31.314722,-0.121350254
0.45,33.933333,-0.121319609
0.2,33.766667,-0.120775057
1.2,33.216667,-0.12017432
1.2,33.166667,-0.12017432
3.533333,31.25,-0.119187918
-0.65,29.983333,-0.119173099
-0.616667,29.983333,-0.119173099
-0.65,29.966667,-0.119173099
0.133333,31.433333,-0.118829706
0.083333,30.383333,-0.118724914
1.835961,31.87931,-0.118566971
3.6102748,33.9014478,-0.11712961
3.5841514,33.9323822,-0.11712961
0.133333,31.666667,-0.116848841
1.347342,34.3823516,-0.116533542
1.383333,34.416667,-0.116533542
1.383333,34.4,-0.116533542
1.3681858,34.3904447,-0.116533542
1.3573853,34.3890352,-0.116533542
1.3610261,34.4118679,-0.116533542
1.3462317,34.3992751,-0.116533542
1.083333,31.5,-0.116039917
1.826049,31.373221,-0.11521836
1.016667,31.416667,-0.115006726
1.0528314,34.392673,-0.11480641
1.0467565,34.3821351,-0.11480641
1.033333,34.383333,-0.11480641
1.0315918,34.4183831,-0.11480641
1.615995,31.375618,-0.113795783
1.596851,31.402318,-0.113795783
1.632653,31.348121,-0.113795783
1.598682,31.368317,-0.113795783
1.631121,31.395624,-0.113795783
1.626161,31.365016,-0.113795783
1.590625,31.36382,-0.113795783
1.586314,31.378627,-0.113795783
1.630684,31.37984,-0.113795783
1.619683,31.394584,-0.113795783
-0.9,30.833333,-0.113355528
-0.868056,30.8175,-0.113355528
-0.883333,30.816667,-0.113355528
1.45,33.65,-0.113292184
1.433333,33.616667,-0.113292184
2.55,33.95,-0.11261705
0.9,33.966667,-0.111445551
0.889167,34.004167,-0.111445551
0.85,33.983333,-0.111445551
2.992666,31.996435,-0.110963922
1.702222,33.291667,-0.110381109
1.75,33.316667,-0.110381109
1.716667,33.316667,-0.110381109
1.716667,33.3,-0.110381109
1.76019,31.418735,-0.109716059
1.759188,31.429659,-0.109716059
0.033333,30.75,-0.109687886
-0.4739973,31.6704336,-0.107498818
-0.4535859,31.663182,-0.107498818
-0.483333,31.683333,-0.107498818
-0.4708212,31.665773,-0.107498818
-0.4470817,31.6675727,-0.107498818
0.1723707,30.085695,-0.10748039
0.3,33.75,-0.106994934
0.25,33.766667,-0.106994934
2.685055,31.381109,-0.106238519
2.711714,31.369866,-0.106238519
2.703167,31.396504,-0.106238519
2.684533,31.400407,-0.106238519
2.672151,31.400788,-0.106238519
2.674318,31.384385,-0.106238519
2.724252,31.392426,-0.106238519
0.35,32.883333,-0.105583342
-0.85,29.666667,-0.105116746
-0.15,30.45,-0.102766544
-0.133333,30.45,-0.102766544
-0.173889,30.489167,-0.102766544
-0.1327864,30.4956798,-0.102766544
-0.533333,30.683333,-0.102331041
-0.5,30.733333,-0.102331041
-0.533333,30.716667,-0.102331041
3.3499999,32.75,-0.102298418
3.335556,32.770556,-0.102298418
1.333333,34.666667,-0.100306183
1.383333,34.65,-0.100306183
2.25,33.9,-0.100139395
2.583333,32.2,-0.099226555
2.5925813,32.2435172,-0.099226555
1.7255468,31.5445009,-0.09919941
0.583333,33.933333,-0.099101476
0.583333,33.916667,-0.099101476
0.566667,33.95,-0.099101476
0.55,33.9,-0.099101476
0.55,33.95,-0.099101476
1.2,32.866667,-0.098824886
1.166667,32.9,-0.098824886
1.183333,32.916667,-0.098824886
2.531945,31.20598,-0.098154553
2.523557,31.166321,-0.098154553
2.51282,31.172971,-0.098154553
2.503877,31.16631,-0.098154553
2.509792,31.198677,-0.098154553
2.521391,31.182836,-0.098154553
1.066667,30.5,-0.097069934
1.0305746,30.5195666,-0.097069934
1.0518828,30.537329,-0.097069934
2.555194,31.038448,-0.096588101
2.587182,31.011046,-0.096588101
2.591716,31.038106,-0.096588101
2.582635,30.998525,-0.096588101
1.616667,33.566667,-0.096341372
1.6,33.533333,-0.096341372
-1.385556,29.949722,-0.096226535
2.05,33.483333,-0.095704649
2.0531029,33.5147809,-0.095704649
2.15,32.55,-0.095373709
2.204697,31.300689,-0.095147118
2.225495,31.303219,-0.095147118
0.483333,31.65,-0.095041608
1.833333,34,-0.094685411
1.85,33.966667,-0.094685411
1.816667,34,-0.094685411
0.1,30.566667,-0.094245408
2.880545,31.034005,-0.094155263
2.866915,31.007463,-0.094155263
2.858274,31.010701,-0.094155263
2.865811,31.03688,-0.094155263
-0.8279175,29.7100898,-0.093965032
-0.8358381,29.6831993,-0.093965032
-0.833333,29.683333,-0.093965032
0.216667,32,-0.093881588
0.233333,31.966667,-0.093881588
1.466667,33.7,-0.093447602
2.0937847,32.1972603,-0.092364073
0.816667,31.383333,-0.091524015
0.8159202,31.3640881,-0.091524015
0.833333,31.4,-0.091524015
0.683333,31.7,-0.091138945
0.7,31.666667,-0.091138945
0.983333,31.683333,-0.090927419
0.985524,31.7075565,-0.090927419
1.015556,31.690278,-0.090927419
1.600208,31.249777,-0.08971751
1.616697,31.26087,-0.08971751
1.605152,31.279433,-0.08971751
1.634563,31.285545,-0.08971751
0.273333,31.249722,-0.089517472
0.283333,31.283333,-0.089517472
0.216667,33.533333,-0.088594027
0.216667,33.583333,-0.088594027
0.2,33.55,-0.088594027
1.1831126,31.4904221,-0.087605093
1.1711418,31.5045841,-0.087605093
-1.05,29.95,-0.086901
-1.083333,29.95,-0.086901
-1.037778,29.919444,-0.086901
-1.066667,29.9,-0.086901
1.688923,31.35694,-0.086707898
1.653603,31.369332,-0.086707898
1.682047,31.348749,-0.086707898
1.166667,32.766667,-0.085553908
0.833333,33.166667,-0.085135341
0.811389,33.211111,-0.085135341
0.833889,33.192222,-0.085135341
1.633333,32.9,-0.084596662
1.583333,32.866667,-0.084596662
0.45,33.6,-0.084542746
0.433333,33.633333,-0.084542746
0.483333,33.65,-0.084542746
-0.783333,30.1,-0.084399833
-0.733333,30.083333,-0.084399833
1.25,33.066667,-0.083922192
1.2184422,33.0587227,-0.083922192
-0.416667,30.65,-0.083822483
-0.383333,30.65,-0.083822483
0.166667,31.15,-0.082618805
0.65,33.366667,-0.082402402
0.628889,33.385,-0.082402402
-0.0319231,30.1488591,-0.081578659
2.755394,32.135015,-0.080922044
3.189899,31.096229,-0.080621163
3.152516,31.084565,-0.080621163
3.185871,31.061,-0.080621163
3.177807,31.083011,-0.080621163
1.783333,33.4,-0.079490254
1.8,33.4,-0.079490254
-1.4,30.033333,-0.078799957
0.8625,31.449444,-0.078747972
0.883333,31.416667,-0.078747972
-0.3890218,31.1966842,-0.077801181
-0.406435,31.1970734,-0.077801181
-0.383333,31.2,-0.077801181
-0.4,31.2,-0.077801181
2.366667,32.8,-0.076889937
1.983333,33.833333,-0.076515204
1.95,33.866667,-0.076515204
1.337778,32.808611,-0.074401784
1.366667,32.833333,-0.074401784
1.383333,32.816667,-0.074401784
3.8251721,33.0141618,-0.074134818
2.909811,31.078877,-0.073649687
2.965061,31.054891,-0.073649687
2.907764,31.064729,-0.073649687
2.775482,31.0388143,-0.073628094
2.759659,31.032717,-0.073628094
2.749451,31.001305,-0.073628094
2.753563,31.030831,-0.073628094
2.741293,31.008603,-0.073628094
2.774073,31.036957,-0.073628094
0.783333,32.116667,-0.073493481
-0.90194,31.4358371,-0.073299792
-0.883333,31.466667,-0.073299792
-0.830833,30.181944,-0.073057003
-0.815556,30.161389,-0.073057003
-0.8,30.15,-0.073057003
3.232077,31.12147,-0.072828745
3.27093,31.144715,-0.072828745
3.227571,31.122363,-0.072828745
-0.6737437,31.2822119,-0.072741438
-0.6856344,31.2625388,-0.072741438
1.666667,33.833333,-0.071829498
2.39216,30.920547,-0.071753434
0.210833,33.778611,-0.071275112
0.233333,33.783333,-0.071275112
-0.7874509,29.8956068,-0.070383968
-0.733333,29.95,-0.070383968
-0.733333,29.916667,-0.070383968
-0.783333,29.9,-0.070383968
-0.766667,29.95,-0.070383968
-0.75,29.95,-0.070383968
-0.778611,29.924444,-0.070383968
-0.083333,31.716667,-0.07002658
-0.081667,31.753611,-0.07002658
-0.066667,31.716667,-0.07002658
-0.1,31.766667,-0.07002658
1.885182,32.21025,-0.069828247
1.983333,33.966667,-0.069523726
1.988333,33.971667,-0.069523726
3.179129,30.819479,-0.069307317
3.163445,30.854521,-0.069307317
3.166079,30.817655,-0.069307317
3.196641,30.851991,-0.069307317
-0.4402491,31.3491443,-0.069115198
-0.4555199,31.3491443,-0.069115198
-0.433333,31.35,-0.069115198
-0.45,31.35,-0.069115198
-0.45,31.366667,-0.069115198
-0.483333,31.4,-0.069115198
-0.480556,31.400833,-0.069115198
1.648413,31.585246,-0.068632557
1.645831,31.566878,-0.068632557
1.653277,31.585285,-0.068632557
1.675767,31.548776,-0.068632557
1.654685,31.578975,-0.068632557
-0.3,30.566667,-0.068331
-0.283333,30.6,-0.068331
-0.266667,30.566667,-0.068331
3.3483484,33.3343672,-0.067176561
3.3344444,33.3174722,-0.067176561
3.3601833,33.3375667,-0.067176561
3.3715833,33.3252667,-0.067176561
3.3480556,33.3286944,-0.067176561
3.3465556,33.33525,-0.067176561
-0.5925663,31.7184651,-0.06332896
-0.55,31.716667,-0.06332896
-0.566667,31.716667,-0.06332896
-0.5974309,31.758772,-0.06332896
2.083333,33.6,-0.061986722
2.1,33.65,-0.061986722
2.166667,34.05,-0.061476705
1.983333,33.066667,-0.061399815
-0.5389407,30.1894467,-0.061355349
-0.5433369,30.1372286,-0.061355349
-0.533333,30.166667,-0.061355349
0.753611,31.487222,-0.059931696
0.75,31.5,-0.059931696
0.733333,31.516667,-0.059931696
1.6,33.683333,-0.059887903
1.633333,33.683333,-0.059887903
0.216667,32.383333,-0.059628317
0.216667,32.416667,-0.059628317
0.2,32.383333,-0.059628317
0.216667,32.4,-0.059628317
0.183333,32.433333,-0.059628317
0.2,32.416667,-0.059628317
0.2,32.4,-0.059628317
0.6,30.2,-0.059293618
0.566667,30.233333,-0.059293618
1.692151,32.287257,-0.058638689
1.639111,32.269161,-0.058638689
0.783333,29.983333,-0.058295548
0.766667,29.983333,-0.058295548
0.15,30.583333,-0.057970754
-0.4916465,31.6043523,-0.05767371
-0.5341742,31.6173811,-0.05767371
-0.5,31.6,-0.05767371
-0.5,31.65,-0.05767371
-0.536389,31.621389,-0.05767371
-0.533333,31.616667,-0.05767371
-0.533333,31.633333,-0.05767371
1.582134,32.091714,-0.05765328
1.614923,32.107411,-0.05765328
1.666667,32.8,-0.057397603
1.683333,32.783333,-0.057397603
1.65,32.766667,-0.057397603
-0.65,31.383333,-0.057248389
-0.6549483,31.3866087,-0.057248389
2.081667,33.336111,-0.056874966
1.2464249,31.3868364,-0.056663832
2.216667,34.516667,-0.056327399
-1.266667,30.033333,-0.055947802
-1.233333,30.033333,-0.055947802
-1.25,30.05,-0.055947802
-0.3486572,31.8757408,-0.055410282
-0.3117963,31.8658013,-0.055410282
-0.3095483,31.8383688,-0.055410282
0.954722,31.574167,-0.055163429
2.933333,33.983333,-0.054510968
-1.057222,29.8575,-0.053901825
1.19,32.551944,-0.053755835
1.2,32.533333,-0.053755835
1.166667,32.516667,-0.053755835
1.896562,31.399704,-0.053502012
0.25,31.183333,-0.053354624
0.283333,31.183333,-0.053354624
0.618333,33.118611,-0.051913472
0.6394077,33.1187528,-0.051913472
0.6341848,33.1103438,-0.051913472
0.6342055,33.1328352,-0.051913472
0.6439058,33.1320163,-0.051913472
0.6509167,33.1203807,-0.051913472
0.6504562,33.1438938,-0.051913472
0.6518798,33.1543345,-0.051913472
0.6415585,33.1459108,-0.051913472
0.6196106,33.1568261,-0.051913472
0.6170006,33.1399786,-0.051913472
0.6048996,33.1314362,-0.051913472
0.6431007,33.1557583,-0.051913472
2.05,33.433333,-0.051629447
2,33.45,-0.051629447
2.016667,33.45,-0.051629447
2.016111,33.457222,-0.051629447
1.3130804,31.4485532,-0.051413372
1.2915241,31.4639334,-0.051413372
0.6367567,30.0290425,-0.050477186
0.354444,33.195833,-0.047165922
0.1,30.7,-0.046979361
-1.35,30.133333,-0.046583705
2.178611,34.897222,-0.046189688
3.0166667,34.4666672,-0.046005274
3.016667,34.466667,-0.046005274
-0.079444,30.524167,-0.044786832
1.0006777,34.3525948,-0.044467426
1.0073675,34.3716362,-0.044467426
1.0252964,34.370648,-0.044467426
1.0260007,34.3727504,-0.044467426
1.0150177,34.3289888,-0.044467426
1.0122002,34.3305915,-0.044467426
1.0231858,34.3256568,-0.044467426
1.0036297,34.334391,-0.044467426
0.2958494,30.1803624,-0.044075417
1.733333,33.9,-0.044064196
-0.083333,31.933333,-0.042845241
-0.1182243,31.934867,-0.042845241
2.981972,30.842486,-0.042358162
3.012096,30.831701,-0.042358162
3.0131,30.858445,-0.042358162
1.8707,32.376464,-0.042131107
1.8506,32.351924,-0.042131107
1.822772,32.374518,-0.042131107
1.827722,32.338101,-0.042131107
-0.2281269,32.1076933,-0.041003095
-0.2208369,32.0777705,-0.041003095
-0.2374396,32.0832516,-0.041003095
3.2027892,32.9270249,-0.039935028
3.157556,31.012265,-0.037162334
3.200382,31.031235,-0.037162334
3.160084,31.020306,-0.037162334
3.1604752,30.9933232,-0.037162334
3.152247,31.021922,-0.037162334
3.175054,31.039836,-0.037162334
2.522494,31.091254,-0.03621641
2.515426,31.098298,-0.03621641
2.53194,31.097348,-0.03621641
2.505937,31.069118,-0.03621641
2.517729,31.052445,-0.03621641
2.501093,31.09289,-0.03621641
2.527548,31.086517,-0.03621641
2.543382,31.097206,-0.03621641
2.488837,31.089568,-0.03621641
2.508266,31.091434,-0.03621641
0.166667,32.05,-0.035981588
0.15,32.066667,-0.035981588
0.166667,32.066667,-0.035981588
-0.3540138,31.3898818,-0.035672525
-0.866667,30.15,-0.035423097
-0.893056,30.143333,-0.035423097
-0.9,30.15,-0.035423097
1.266667,32.983333,-0.034014962
1.083333,30.3,-0.0339516
1.0507314,30.2732131,-0.0339516
-1.2,29.616667,-0.032668444
-1.190833,29.600556,-0.032668444
4.1287647,33.9154816,-0.032379523
4.1509853,33.9387977,-0.032379523
0.0693533,33.273049,-0.032371179
-0.1710285,31.7580904,-0.032026894
-0.133333,31.716667,-0.032026894
-0.15,31.716667,-0.032026894
3.087276,31.010156,-0.029852073
3.030592,31.010829,-0.029852073
3.087585,31.031798,-0.029852073
2.964169,32.6955724,-0.029591048
0.5,30.183333,-0.029279362
0.533333,30.166667,-0.029279362
2.551682,30.926826,-0.028983073
2.578699,30.933093,-0.028983073
2.601059,30.931938,-0.028983073
1.833333,33.683333,-0.028421083
1.7,33.15,-0.028219449
1.75,33.15,-0.028219449
1.716667,33.116667,-0.028219449
1.648889,33.920833,-0.027893672
1.666667,33.95,-0.027893672
2.05,32.75,-0.027577645
2,32.783333,-0.027577645
-0.366667,30.383333,-0.025667917
-0.203333,30.82,-0.025561851
-0.210196,30.8390492,-0.025561851
-0.5761782,31.4838847,-0.024642739
-0.566667,31.483333,-0.024642739
-0.566667,31.516667,-0.024642739
1.706164,31.341747,-0.02297101
1.729532,31.306296,-0.02297101
1.018191,34.4186681,-0.022182759
1.0287164,34.4173854,-0.022182759
1.0067003,34.4022139,-0.022182759
1.0247688,34.4165605,-0.022182759
1.0269744,34.4241482,-0.022182759
-0.366667,30.75,-0.022074233
-0.5448905,30.2195524,-0.022050056
-0.5,30.2,-0.022050056
0.666667,33.466667,-0.021834008
0.6725,33.466944,-0.021834008
0.683333,33.45,-0.021834008
0.666667,33.433333,-0.021834008
0.716667,33.45,-0.021834008
3.644167,34.234722,-0.021261055
3.65,34.233333,-0.021261055
3.666667,34.216667,-0.021261055
0.383333,31.433333,-0.020490092
-0.361954,31.7737666,-0.020395884
-0.3168378,31.812268,-0.020395884
-0.3385261,31.8184643,-0.020395884
-0.6,31.616667,-0.019984995
-0.55,31.633333,-0.019984995
-0.583333,31.6,-0.019984995
-0.733333,30.383333,-0.019965957
0.443889,30.194167,-0.01981247
0.466667,30.166667,-0.01981247
-0.816667,31.033333,-0.019674424
-0.816111,30.997222,-0.019674424
-0.8300033,31.0235495,-0.019674424
0.166667,33.883333,-0.019365721
3.360347,31.123541,-0.019065115
3.344584,31.127192,-0.019065115
1.183333,31.25,-0.018754793
1.166667,31.25,-0.018754793
1.85,33.466667,-0.018644558
1.85,33.416667,-0.018644558
1.7,32.583333,-0.018064529
0.9969906,34.3142473,-0.017965903
0.9965889,34.2774116,-0.017965903
0.9965601,34.2646384,-0.017965903
0.983333,34.316667,-0.017965903
1.666667,32.983333,-0.017261372
1.65,32.966667,-0.017261372
1.65,32.983333,-0.017261372
0.5,33.45,-0.017233179
0.5,33.416667,-0.017233179
0.516667,33.416667,-0.017233179
0.516667,33.466667,-0.017233179
0.533333,33.416667,-0.017233179
0.55,33.4,-0.015157332
0.591944,33.365833,-0.015157332
0.583333,33.366667,-0.015157332
0.6,33.366667,-0.015157332
3.520833,33.512222,-0.014977648
3.5542778,33.4864444,-0.014977648
0.883333,32.3,-0.014871347
3.339444,34.134167,-0.013425043
-0.384444,30.124444,-0.012989672
2.183333,34.033333,-0.01274361
2.216667,34.016667,-0.01274361
3.542283,31.330545,-0.012439352
2.032565,33.6448462,-0.011075399
2.016667,33.616667,-0.011075399
2,33.65,-0.011075399
2.026944,33.604167,-0.011075399
2.05,33.616667,-0.011075399
1.75,33,-0.01056364
1.7,33.016667,-0.01056364
2.031334,32.9615825,-0.008757003
0.2712736,30.933612,-0.007781471
0.686111,33.209444,-0.007056779
0.666667,33.166667,-0.007056779
0.816667,31.333333,-0.006724165
0.8092868,31.317023,-0.006724165
-1.195556,29.691667,-0.006287805
-1.178611,29.682778,-0.006287805
0.1,31.966667,-0.006045142
0.116667,32,-0.006045142
0.083333,31.983333,-0.006045142
0.066667,32,-0.006045142
0.1,32,-0.006045142
0.132778,31.740833,-0.005849862
0.166667,31.716667,-0.005849862
0.9005309,34.0426582,-0.0052999
0.9039655,34.0573163,-0.0052999
0.9061903,34.0492302,-0.0052999
0.8934406,34.0621325,-0.0052999
0.9069708,34.0398453,-0.0052999
0.9067378,34.0716382,-0.0052999
0.9,34.066667,-0.0052999
0.648333,33.063611,-0.004937611
0.633333,33.066667,-0.004937611
0.6508025,33.0932571,-0.004937611
0.639951,33.0972733,-0.004937611
0.6158143,33.0712837,-0.004937611
0.6432194,33.0823176,-0.004937611
0.6226952,33.0793515,-0.004937611
0.6251866,33.0996396,-0.004937611
0.6067978,33.0980972,-0.004937611
0.6210343,33.0882498,-0.004937611
0.6612521,33.0550294,-0.004937611
1.760833,34.608056,-0.004731151
-0.216667,31.9,-0.004108167
0.433333,33.55,-0.003863383
0.466667,33.583333,-0.003863383
0.433333,33.533333,-0.003863383
0.45,33.566667,-0.003863383
0.2890475,32.626815,-0.00250847
0.2902773,32.6294572,-0.00250847
0.2731984,32.6334915,-0.00250847
0.2615309,32.6316374,-0.00250847
0.2974929,32.6528194,-0.00250847
0.3014702,32.6405505,-0.00250847
0.2445448,32.6217496,-0.00250847
0.291111,32.659722,-0.00250847
0.2925832,32.6564703,-0.00250847
0.274206,32.6255322,-0.00250847
0.2477275,32.6262192,-0.00250847
0.2558395,32.6226571,-0.00250847
-0.666667,30.033333,-0.000921323
-0.616667,30.033333,-0.000921323
3.24782,31.471469,-0.000892346
3.223126,31.522269,-0.000892346
3.260967,31.525098,-0.000892346
3.243903,31.514231,-0.000892346
1.833333,33.633333,-0.000496797
1.833333,33.65,-0.000496797
1.866667,33.65,-0.000496797
0.0611715,32.4698564,-0.000383669
0.1009625,32.4768598,-0.000383669
0.0835383,32.4687366,-0.000383669
0.0925673,32.4971547,-0.000383669
0.066667,32.45,-0.000383669
0.0784364,32.4516181,-0.000383669
0.0788263,32.4630568,-0.000383669
0.0718323,32.4516111,-0.000383669
0.333333,33.616667,-0.000250139
1.316667,33.7,-0.00022888
1.3,33.666667,-0.00022888
3.013791,32.323371,0.000306331
0.0204324,29.9348513,0.000834015
0.058056,29.953056,0.000834015
0.333333,30.783333,0.001024328
1.9,33.933333,0.003049293
1.883333,33.95,0.003049293
2.126068,32.342063,0.004453361
1.016667,33.533333,0.00487109
0.683333,31.333333,0.005054877
0.7090303,31.3452875,0.005054877
1.583333,34.716667,0.005239221
-0.738767,29.6645838,0.006088259
-0.765833,29.653333,0.006088259
-0.7493074,29.6998961,0.006088259
0.9,31.8,0.007007206
0.9,31.816667,0.007007206
0.85,31.8,0.007007206
0.8868717,31.8186042,0.007007206
-1.3,30.066667,0.007635895
-1.283333,30.05,0.007635895
-1.3,30.05,0.007635895
-1.322222,30.018611,0.007635895
-1.3,30.016667,0.007635895
-1.333333,30.016667,0.007635895
-0.039444,31.017222,0.008086985
-0.05,31.033333,0.008086985
1.266667,33.133333,0.008104421
1.25,33.15,0.008104421
0.416667,30.183333,0.008588556
-0.283333,31.15,0.009021513
-0.264167,31.145278,0.009021513
-0.27,31.121111,0.009021513
-0.25,31.133333,0.009021513
-0.266667,31.133333,0.009021513
-0.266667,31.15,0.009021513
-1.133333,29.583333,0.009703202
3.260599,31.013117,0.009855492
3.245174,30.996583,0.009855492
3.261135,31.000709,0.009855492
0.233333,31.883333,0.009919085
-0.2,31.733333,0.010766027
-0.233333,31.766667,0.010766027
-0.216667,31.766667,0.010766027
-0.2,31.766667,0.010766027
-0.204444,31.719167,0.010766027
1.05,30.616667,0.011016544
-0.858854,31.4745311,0.01158647
-0.85,31.516667,0.01158647
3.165556,33.955278,0.011599978
0.033333,32.566667,0.011645013
0.05,32.566667,0.011645013
-0.466667,31.783333,0.012047701
-0.4305341,31.8204495,0.012047701
1.183333,33.433333,0.01206491
1.166667,33.433333,0.01206491
1.2,33.433333,0.01206491
-0.19,31.674722,0.012892108
-0.233333,31.7,0.012892108
-0.209444,31.670278,0.012892108
-0.233333,31.683333,0.012892108
0.836667,34.279722,0.01350462
0.816389,34.2925,0.01350462
0.55,32.15,0.015245847
2.25,33.983333,0.016565379
2.916478,31.342612,0.016828943
2.912899,31.291587,0.016828943
2.911443,31.332873,0.016828943
2.909296,31.304393,0.016828943
2.937063,31.316844,0.016828943
1.585249,31.088344,0.017218346
0.75,31.383333,0.01903827
0.783333,31.35,0.01903827
0.733333,31.35,0.01903827
0.766667,31.383333,0.01903827
0.739444,34.29,0.019080413
0.766667,34.3,0.019080413
-0.0965953,32.6300456,0.019121718
-0.2593496,32.3952047,0.020082918
0.633333,32.066667,0.020794257
0.633333,32.033333,0.020794257
1.0268255,30.3047003,0.020872442
0.816667,30.133333,0.021221229
0.7960449,30.0971625,0.021221229
2.116667,32.766667,0.021742994
2.1,32.766667,0.021742994
0.65,32.1,0.022347803
0.634722,32.111111,0.022347803
0.637222,32.096111,0.022347803
0.616667,32.133333,0.022347803
0.266667,33.616667,0.02289567
2.522239,31.008178,0.023503467
2.510954,31.01776,0.023503467
3.8027711,33.0213829,0.024344026
3.759444,33.036944,0.024344026
0.11,30.364167,0.02461591
1.2768212,31.4812659,0.025385717
1.3023368,31.4805635,0.025385717
3.535919,31.131474,0.025542519
3.513634,31.142333,0.025542519
1.558633,31.662777,0.026072005
-0.764167,29.874444,0.027623788
-0.766667,29.85,0.027623788
1.25,31.95,0.02798256
1.233333,31.9,0.02798256
-0.336389,31.083889,0.029328279
-0.436944,30.438333,0.029329107
-0.466667,30.4,0.029329107
-0.483333,30.4,0.029329107
-0.459722,30.404722,0.029329107
-0.433333,30.4,0.029329107
0.65,30.533333,0.029649464
0.333333,32.933333,0.030095776
0.333333,32.95,0.030095776
