# DHSID,predicted_base_WI_no_elec_m_V2
TZ201200000105,2.5992436409
TZ201200000102,-0.66564053297
TZ201200000101,-1.94888103008
RW201500000272,-2.24553322792
UG201400000053,0.754485726357
TZ201200000109,-1.04473924637
UG201600000495,-1.50155365467
NG200800000207,-1.50236093998
CM201100000241,2.18767499924
RW201500000383,1.71023786068
GH200800000086,3.48748230934
TG201300000102,-1.23970520496
KE200800000097,-1.44996714592
SN201500000018,0.934104502201
TG201300000101,1.35303068161
TG201300000105,-0.304502606392
MZ200900000088,-1.80372464657
KE201400001470,-2.04807329178
CD201300000419,-2.39026379585
MW201700000048,2.32332587242
CD201300000414,-2.11861777306
KE200800000094,3.30101680756
CD201300000412,3.80767273903
ZM200700000183,-0.146410256624
ZM201300000611,-1.79396235943
UG201400000119,-2.49265670776
UG200600000185,-1.19689834118
BU201600000494,-1.14652037621
BU201600000497,-0.889728426933
BU201600000496,1.63503205776
BF201000000114,2.04375839233
BU201600000498,-1.34797406197
MZ201500000271,3.67339396477
TZ201200000074,-0.470790594816
TZ200700000070,-1.63267409801
SN201000000207,-1.14358448982
BU201200000152,-2.69288063049
KE201500000229,1.41482293606
SN201000000202,3.47824549675
BU201200000155,0.0961974412203
TZ200700000076,-1.30044448376
BU201200000157,0.937564015388
ML201200000301,-1.28917038441
KE201500000223,-0.778353989124
NG201000000006,-1.09308075905
KE201500000227,-1.23950600624
KE200800000380,3.57568216324
KE201400000813,-0.471919476986
UG201600000408,-2.97654390335
RW201500000474,-1.02954411507
TZ201500000502,-1.36234223843
UG201600000407,-2.25601243973
SN201500000125,4.22190380096
NG200800000371,-1.12396323681
KE201400000998,1.04351568222
TG201300000213,-1.46109998226
BU201600000149,-0.897318124771
AO201500000148,2.11225605011
BU201600000140,2.50672721863
BU201600000145,-1.09859490395
AO201500000151,1.39062583447
BJ201700000067,-1.09056580067
MW201000000076,0.990648627281
GH200800000312,-1.69715261459
BU201600000385,-1.05308008194
UG201600000315,0.0710673555732
TZ201500000183,0.961224973202
SN201000000371,0.267114937305
TZ201500000184,-1.00710093975
SN201000000374,3.15150332451
BU201600000382,-0.367987692356
NG201300000575,2.02577590942
SL201600000292,1.19013571739
MW201000000006,-1.64470553398
CD201300000063,-2.6721701622
ZW201500000332,-0.526378035545
KE201400000990,-1.1384499073
NM200600000266,-0.447004616261
KE201500000137,0.89684689045
TZ201200000858,-1.30526030064
TZ201000000151,-1.77436840534
UG201100000238,-1.54066669941
NG200800000209,-0.709256887436
NG201300000570,-0.616158723831
SL200800000281,2.18217206001
SN201500000019,3.95097303391
KE200800000079,-0.59269708395
SL200800000286,0.73216599226
TZ201500000437,-0.00853397604078
SL200800000284,-0.839294314384
KE200800000074,-2.08505368233
CM201100000026,1.28769743443
KE200800000076,0.829228281975
MW201200000134,-1.88541984558
SN201200000167,-1.29172348976
SN201000000196,-0.103237047791
GH201400000050,-0.855936288834
GH201400000052,0.931861579418
BU201600000033,-0.777058601379
BU201600000030,0.173239529133
NM201300000482,1.77755475044
CD201300000396,-0.0289125032723
KE201500000069,-3.04956865311
SL200800000048,2.3285741806
NM201300000485,0.277721971273
SN201000000199,-0.126934140921
NM201300000061,0.742902159691
NM201300000060,-1.92883551121
ET201600000637,-2.90373587608
SL201600000177,-0.568447470665
ET201600000147,1.98481380939
ET201600000146,-2.13570451736
SL200800000265,-1.84640276432
NM201300000068,2.94245100021
NG201500000103,-2.14226531982
ET201600000639,3.32638525963
ET201600000638,-1.25175571442
ML201500000115,-0.869869232178
NG200800000539,0.166991621256
NG201500000096,-0.481079429388
TZ200700000250,-1.29872334003
ET201100000205,2.36251115799
AO201500000254,2.22743630409
LS201400000383,-0.17608062923
KE201400000679,-0.149004206061
NG200800000797,-0.383589863777
TZ201000000370,-0.162389814854
BF201400000249,-1.07951462269
LS201400000384,-0.321875244379
