"DHSID","year","lat","long","base","base_w_elec","no_elec_no_app","elec_no_app","n"
"CM201100000232",2011,4.081967,9.778926,2.60374013069812,2.99715605430054,2.18495260802805,2.62680728589945,23
"CM201100000233",2011,7.439076,13.568063,0.895597738218399,1.01167779420991,1.16048103438417,1.25139402516585,25
"CM201100000234",2011,9.279892,13.19988,-1.574546688887,-1.7055040724929,-1.45636326600783,-1.594696377354,21
"CM201100000235",2011,3.812749,11.516469,2.61846898116528,2.9738729099629,2.12208499145926,2.53395702329039,22
"CM201100000236",2011,4.036608,9.720163,2.55690977880778,2.96996654469653,1.86620175410621,2.35118558601689,21
"CM201100000237",2011,4.654221,9.691304,0.727596113375103,1.27357204914941,0.852320791335942,1.42295181669007,2
"CM201100000238",2011,3.84243,11.481301,2.38106333801812,2.80508783785565,1.77050607388726,2.26493341763389,21
"CM201100000239",2011,3.879276,11.550993,3.75255090706605,4.05372937708207,2.38787490196047,2.82092469288564,22
"CM201100000240",2011,3.319261,11.958983,0.517227079145902,0.823643756807528,0.231144831512105,0.569577253489926,27
"CM201100000241",2011,5.517111,10.618409,0.367255519277608,0.559043479075424,0.33160727554923,0.514838475914896,27
"CM201100000242",2011,4.509972,12.116927,0.723928020547289,1.23676377797472,0.346280375533391,0.912337903804161,23
"CM201100000243",2011,8.6733,14.864679,-1.65412243010339,-1.77696877913611,-1.53995316616859,-1.67054519824828,27
"CM201100000244",2011,4.307282,12.136026,-0.372411815229329,-0.577920186042667,-0.128392494063825,-0.386221109880157,27
"CM201100000245",2011,4.044736,9.711106,3.63323569765339,3.95077812900041,2.44752749267414,2.87712506231422,16
"CM201100000246",2011,6.33065,10.73986,0.704873706029999,0.883153031066478,0.891693001666875,1.06020438335318,28
"CM201100000247",2011,4.438831,11.884867,1.56873194390914,1.97670981110281,1.31308128356403,1.75753717899245,23
"CM201100000248",2011,4.2063,14.144966,-1.63353904198233,-1.67635324142662,-1.59905320825038,-1.64499482131728,21
"CM201100000249",2011,2.525231,10.947838,-0.307035662022334,-0.495677580992554,-0.302654808737797,-0.526438171329273,22
"CM201100000250",2011,4.05456,9.724277,3.07166058356811,3.4405897602346,2.10205216589743,2.56253273980693,21
"CM201100000251",2011,4.319734,13.090241,-1.25912353358834,-1.42424473742851,-1.05865784557943,-1.25785960448962,26
"CM201100000252",2011,4.152309,11.458073,0.642936126895222,1.19272722026036,0.453013043792461,1.04822519654756,26
"CM201100000253",2011,5.474343,10.41403,2.50586461918557,2.8744639797423,2.06219495730643,2.4801803054739,22
"CM201100000254",2011,3.879591,11.507327,2.44596049725165,2.85846962299417,1.79700722943535,2.28631582714629,19
"CM201100000255",2011,4.920881,13.304256,1.8125759275149,2.21573393915401,1.4816887155945,1.91656169551776,14
"CM201100000256",2011,4.065492,9.720965,1.99013360138606,2.44108060098474,1.694593072076,2.18361232701542,17
"CM201100000257",2011,5.749984,9.364579,0.928082300610178,1.35553292201064,0.712242178574782,1.17957688582142,25
"CM201100000258",2011,5.6434,10.262165,1.23231390395668,1.73605423227777,1.1398507771419,1.66598546819808,24
"CM201100000259",2011,4.948354,9.936374,2.49149092530659,2.90080760546111,1.85860321723267,2.33708355589975,13
"CM201100000260",2011,4.035155,9.730645,3.15295454681813,3.5137601132153,2.26670672365632,2.71068155362553,21
"CM201100000261",2011,7.333735,13.610819,3.33618139506107,3.63778999481829,2.4595693126397,2.84206046193271,21
"CM201100000262",2011,10.613461,14.363291,1.4513496210754,1.81088377526746,1.46861569212553,1.84763099382955,21
"CM201100000263",2011,11.845891,14.952245,-0.999992615405265,-1.12343181788228,-0.765446372971674,-0.902892171198653,17
"CM201100000264",2011,3.658375,10.606514,0.648576582803981,1.05531858033374,0.422474847187806,0.872332445982513,18
"CM201100000265",2011,6.309587,13.50632,-0.575639211037303,-0.759107533509486,-0.267266791502825,-0.489206096746618,23
"CM201100000266",2011,5.46734,10.397416,1.64168091959107,2.08486635113115,1.29054673168888,1.7797411118019,21
"CM201100000267",2011,6.081456,10.128383,1.0951968097639,1.53814480819848,1.10235357392723,1.57361554096215,24
"CM201100000268",2011,3.831759,11.508837,3.17609838659598,3.53080558350624,2.3525618864221,2.79244814595368,20
"CM201100000269",2011,3.877458,11.502972,1.88893505079496,2.35752860606759,1.49963088386347,2.01392722630044,22
"CM201100000270",2011,4.628321,9.426771,1.93351338453032,2.27395041710371,1.70908441530308,2.08303107190908,22
"CM201100000271",2011,10.488887,14.231057,-1.27567525892484,-1.43648360856641,-1.07256534141327,-1.25736116236743,14
"CM201100000272",2011,11.242376,14.141619,0.661588905411699,0.777901079086598,0.97266659977289,1.06417335725592,26
"CM201100000273",2011,7.307112,13.58124,1.66683943023507,1.99659796370124,1.63567324847522,1.97457118655508,24
"CM201100000274",2011,4.939549,9.917579,2.34584804918706,2.77159991809669,2.1183462020501,2.57579790352805,15
"CM201100000275",2011,3.876935,11.503621,2.23711257745887,2.66506576396207,1.76560675321089,2.25332411297769,19
"CM201100000276",2011,3.835948,11.515346,2.52795054575999,2.93443402120321,1.87794215815852,2.35949640250399,23
"CM201100000277",2011,4.468787,9.969139,2.72566827532035,3.04918534332459,2.09489231593747,2.48698983336806,16
"CM201100000278",2011,4.96474,9.970072,1.21876741084532,1.56661536461969,0.83689110342274,1.22306389491751,5
"CM201100000279",2011,2.665785,12.796742,-1.4561969170717,-1.3861833696169,-1.50221059222858,-1.42083422765712,25
"CM201100000280",2011,10.64804,13.639579,-0.592407808136616,-0.810971340552375,-0.32040595764844,-0.583911929767265,22
"CM201100000281",2011,6.804268,12.165718,-0.445410584569259,-0.598410490099846,-0.240714820480828,-0.422613800797051,25
"CM201100000282",2011,4.628798,9.437725,3.26590039017794,3.61133681712553,2.48744659063275,2.91240785783816,22
"CM201100000283",2011,2.736025,10.109926,0.707480194387678,1.2354571801313,1.41152116924163,1.92723553663217,1
"CM201100000284",2011,6.060619,11.404612,0.48680112004979,0.658175251783042,0.627247366919223,0.791709342159291,27
"CM201100000285",2011,8.85574,14.245909,-1.31731997793644,-1.46724531975263,-1.21124999987844,-1.37548334725202,26
"CM201100000286",2011,3.878931,11.513026,2.30944767852114,2.74124750832279,1.75030353009028,2.24317180433803,20
"CM201100000287",2011,3.058979,12.058538,-0.348528026648859,0.182206137367225,-0.409993277597835,0.163578760333472,27
"CM201100000288",2011,4.017793,9.21719,2.23515076270847,2.63580941250575,1.59942710876517,2.0706396291891,21
"CM201100000289",2011,6.705689,14.898958,-1.14803693715314,-1.31656897356971,-0.959828274399296,-1.15162056587096,28
"CM201100000290",2011,9.030631,13.652911,-0.733321864662141,-0.460529307200444,-0.633539773149756,-0.34023513999471,20
"CM201100000291",2011,4.054371,9.769253,3.13986510141116,3.50564927583549,2.07142889213028,2.53355179111642,17
"CM201100000292",2011,5.451233,10.303393,-0.930394136146928,-1.05626264723697,-0.697016305909632,-0.859138662888009,26
"CM201100000293",2011,5.974314,10.147118,2.33932917979583,2.76009535511705,2.11974400545955,2.57370369458893,24
"CM201100000294",2011,10.364462,15.243105,-1.15744511857751,-1.33047687817609,-0.906340715403848,-1.11258943643583,16
"CM201100000295",2011,3.526409,12.452549,-0.9186629081057,-1.07775280544966,-0.69341555795725,-0.8843500791877,28
"CM201100000296",2011,3.966798,13.207453,-0.299953159580179,-0.0915096940229611,-0.393564255619316,-0.175765444655255,27
"CM201100000297",2011,8.543424,12.627422,-1.73166379715578,-1.81820257848552,-1.62237193781297,-1.71650293595712,26
"CM201100000298",2011,9.077011,13.698458,-0.244490430688294,-0.0538602693551605,-0.120262523069921,0.0859408217570052,28
"CM201100000299",2011,4.443899,9.141673,0.498128931068516,0.212595165539376,0.543573933936341,0.215036018128745,26
"CM201100000300",2011,2.829877,10.579444,-0.230536309966871,0.122063580438642,-0.295431277494067,0.0811198955223831,26
"CM201100000301",2011,7.070166,11.966808,0.249600811067562,-0.0307677909226222,0.587100438011141,0.243942262096088,24
"CM201100000302",2011,4.087553,9.732037,4.4845089348548,4.67911062896414,3.30354922539704,3.61436718293459,23
"CM201100000303",2011,6.375471,10.193971,-0.44826396814361,-0.574924215356285,-0.144929171387557,-0.317089584812202,25
"CM201100000304",2011,4.962582,9.716044,0.356865565592366,0.10947168463519,0.378030788620822,0.0954009206183783,27
"CM201100000305",2011,9.437952,13.000007,-1.134416802752,-1.03605773082727,-1.02977211557559,-0.923961786795444,26
"CM201100000306",2011,4.171444,9.305461,1.80442185585696,2.264364926,1.39994725348776,1.92695673041862,25
"CM201100000307",2011,9.982643,14.095986,-1.77538002530589,-1.88813902283824,-1.69893665017486,-1.8133815902346,26
"CM201100000308",2011,4.0347,9.770935,2.42595109603911,2.85018459434904,1.78900493534906,2.28009038480957,16
"CM201100000309",2011,6.202571,10.389546,-0.120641179598203,0.0202510505255709,0.228559184323015,0.345875758330864,28
"CM201100000310",2011,4.041977,9.747198,4.5503487182877,4.77984008465373,2.96232157070363,3.3410525795881,20
"CM201100000311",2011,4.010691,9.722178,2.05908031294843,2.51701515095641,1.50259786856565,2.01505131514998,10
"CM201100000312",2011,6.371087,11.29363,-0.2806835863918,-0.490419329071599,0.0271836611601239,-0.235173808891192,28
"CM201100000313",2011,6.478875,10.680343,-1.24443227024307,-1.4098876646166,-1.0880665794189,-1.28463307500768,26
"CM201100000314",2011,3.838057,11.462902,2.59099629221404,2.99181085369608,1.95533695560945,2.42515786681791,21
"CM201100000315",2011,5.484587,10.409791,2.21020286013547,2.64835278506269,1.86514949465065,2.34588486407564,21
"CM201100000316",2011,3.857413,11.534289,1.68537882546453,2.17148218346445,1.12038201421085,1.68424649483481,21
"CM201100000317",2011,4.952901,10.707667,0.881844689503669,1.19769557640917,0.858549602400909,1.18187690098393,20
"CM201100000318",2011,10.513728,15.074013,-1.45155701325946,-1.59698583011216,-1.2529889149071,-1.42489132078001,10
"CM201100000319",2011,10.865911,13.888723,0.241826755593372,0.23311545866727,0.433100473454931,0.401093782822227,19
"CM201100000320",2011,3.25403,11.879753,2.26751612581602,2.60576921041383,1.55016255869668,1.96025373356744,23
"CM201100000321",2011,2.257745,11.361365,0.747440505948133,0.486710860668738,0.750884805436245,0.430105917677927,17
"CM201100000322",2011,4.060179,9.66176,2.5191987308032,2.928061884072,1.87195354437732,2.34396149853057,12
"CM201100000323",2011,10.814398,14.999656,-0.619871519697837,-0.830265225184295,-0.40233871132259,-0.651849608471226,15
"CM201100000324",2011,4.351515,11.231437,-0.166456521726,-0.418198996084642,0.232267058454473,-0.0794978715707416,27
"CM201100000325",2011,4.329507,11.284695,0.172398222283122,0.485048657400014,0.307915648898064,0.629773305132897,22
"CM201100000326",2011,9.629948,13.804109,-1.44293750276018,-1.58544314340053,-1.32053747294566,-1.47731253614528,27
"CM201100000327",2011,6.114567,10.301936,-0.836308753791206,-0.626556488957932,-0.750858913454664,-0.530736083252612,28
"CM201100000328",2011,6.448447,9.711504,-1.70166207381349,-1.82715362951656,-1.56819830987905,-1.71242398216572,10
"CM201100000329",2011,4.681766,8.930872,-0.583923104141291,-0.603582367854412,-0.528805045204966,-0.56475999311918,27
"CM201100000330",2011,4.068552,9.374896,1.95645471352669,2.41698509572715,1.55901793965183,2.07093901550685,24
"CM201100000331",2011,8.468391,13.241632,1.24064148266931,1.66763006158107,1.02078021741032,1.48887341675794,21
"CM201100000332",2011,3.94033,10.95236,0.205107286723872,-0.06909810630026,0.475575858720849,0.140892558227393,26
"CM201100000333",2011,2.931843,9.905364,2.78534690124674,3.11901894644725,2.04859606591211,2.44947759377794,16
"CM201100000334",2011,3.808536,11.484979,2.18124503878736,2.61911448144715,1.95252162886024,2.42239958203752,23
"CM201100000335",2011,4.773566,11.274389,0.435846737755843,0.663097072688535,0.417450591118366,0.649158571238964,25
"CM201100000336",2011,4.10494,9.752044,2.6896785890602,3.09348882210693,2.03419515190426,2.4993036361152,20
"CM201100000337",2011,3.83792,11.530151,2.44565325502158,2.8643628541418,1.97836717677373,2.44672490035225,19
"CM201100000338",2011,5.481097,9.895668,0.876875294650607,1.37321269106972,0.954062304406249,1.47228385812345,27
"CM201100000339",2011,3.96335,9.791667,1.74248770069379,1.97581662633588,1.4065143229972,1.67033269612349,11
"CM201100000340",2011,3.842103,11.550369,2.23103263036047,2.67000310447378,1.76144014485184,2.25139348750767,21
"CM201100000341",2011,4.709088,9.730045,1.20917555827195,1.57835116544538,1.20026875286723,1.59141935125704,6
"CM201100000342",2011,5.642842,10.753351,2.83105259594708,3.2071451341948,1.81336385001273,2.28767339069689,24
"CM201100000343",2011,2.937617,12.038647,-0.446104463823054,-0.452609038620241,-0.281773742333188,-0.30895490514691,27
"CM201100000344",2011,5.481777,10.443259,2.88168760155236,3.25715409439873,2.1714215353149,2.62530561314441,21
"CM201100000345",2011,3.857721,11.557012,2.92825225489036,3.30743110142671,2.07806989476269,2.54113932666108,21
"CM201100000346",2011,9.976664,13.654421,-1.75184287535544,-1.87119520031598,-1.69385307800543,-1.82269003534473,25
"CM201100000347",2011,5.982165,10.179701,2.14409927736248,2.56572893574059,2.0187459635199,2.48146365945118,23
"CM201100000348",2011,4.002575,9.760617,2.31103808873216,2.7463150473154,1.34238908466306,1.861026680203,14
"CM201100000349",2011,4.09093,9.658306,2.47518087708497,2.85455350787142,1.890517678681,2.32858413866254,23
"CM201100000350",2011,2.951387,9.919462,2.56423096800598,2.96488997983078,1.91755375686373,2.38736019698414,15
"CM201100000351",2011,5.628773,9.30359,0.19973232430948,0.624044908411341,0.105093905138007,0.554974045608305,27
"CM201100000352",2011,5.45273,10.067342,1.4501884773726,1.94079322377683,1.43444093346641,1.94157600363607,22
"CM201100000353",2011,7.326987,13.572641,3.12843568125611,3.44736571964055,2.29710669889187,2.69971242884134,22
"CM201100000354",2011,10.622916,14.365107,0.541569334592488,0.653354926934791,0.653124904978802,0.760709804509539,23
"CM201100000355",2011,4.128394,9.521622,-0.214883790271498,0.0271918346180606,-0.221133460865508,0.0367829472783124,25
"CM201100000356",2011,5.271543,10.320425,-0.514671360069795,-0.260239691189187,-0.341057548860667,-0.0814869320523448,25
"CM201100000357",2011,10.475187,13.653724,-1.52355306743718,-1.66445482069404,-1.4198849565878,-1.58136956861011,17
"CM201100000358",2011,3.531861,11.520129,2.61671309307974,3.00520522545547,2.10988578859049,2.56110479726074,23
"CM201100000359",2011,3.360244,10.194703,-0.184418122138397,-0.266867481161958,0.0644480834457696,-0.0567019079889255,25
"CM201100000360",2011,10.756214,14.784521,-1.22903687397807,-1.39287841748357,-0.992348885010626,-1.18606756325082,8
"CM201100000361",2011,4.226496,11.179504,0.864160195104085,1.2322078425404,0.644306132763328,1.04907478729566,26
"CM201100000362",2011,4.059276,9.755938,2.48030868696052,2.89881908145176,1.73059435158897,2.21852934519101,16
"CM201100000363",2011,5.949627,10.13881,2.36519809031264,2.78972118501052,1.94588778243767,2.41814663310641,24
"CM201100000364",2011,10.970191,14.199593,-0.202815576957095,0.0148006736133634,-0.201660947915155,0.0276804793216093,15
"CM201100000365",2011,3.87274,11.504156,1.45260961127606,1.95190777105973,1.15802077154874,1.71929375014089,22
"CM201100000366",2011,3.894306,12.598214,-0.433872340371617,-0.198548598558203,-0.366319157621861,-0.119965221473274,24
"CM201100000367",2011,8.524578,13.575201,-0.631954794712432,-0.80387895751344,-0.381013197492714,-0.583826914796914,24
"CM201100000368",2011,4.094703,9.643986,2.81074192745516,3.1341526850234,2.0906197473821,2.48424531216277,15
"CM201100000369",2011,3.374862,11.11016,-0.467773163947266,-0.690926558014469,-0.238606643673235,-0.505920293001891,25
"CM201100000370",2011,8.863924,13.710936,-1.54245984230964,-1.67421159622218,-1.50922533924002,-1.64643140480717,23
"CM201100000371",2011,4.468053,14.512687,-1.22711149239669,-1.34499394216012,-1.20741381198551,-1.34769029201094,19
"CM201100000372",2011,3.804964,10.132495,2.43634560647917,2.84902452622452,1.88110548791236,2.35882077899928,10
"CM201100000373",2011,2.436196,11.973725,-0.37286078670466,-0.55864851144216,-0.21794811814056,-0.447963547867291,19
"CM201100000374",2011,3.689223,12.177198,-1.15564927829889,-1.33221901050159,-0.879059497740836,-1.09925898793632,23
"CM201100000375",2011,10.50837,14.173538,-0.712109720410757,-0.868496955032699,-0.494467738137048,-0.683325080731026,18
"CM201100000376",2011,4.011492,9.17474,4.1008500905968,4.36353808120103,2.93461974668247,3.31930702285116,19
"CM201100000377",2011,3.850452,11.531307,2.22361395665049,2.6651543595255,1.36355038866459,1.89903269964425,22
"CM201100000378",2011,9.295194,13.373415,0.497061012756491,0.670005687243593,0.539095929783921,0.711648518012542,22
"CM201100000379",2011,3.226318,11.013069,-0.697074939361207,-0.904906257970177,-0.372154288584118,-0.628502901836367,25
"CM201100000380",2011,4.313563,11.399212,-0.277291561105265,-0.521205674864605,0.0241044450232512,-0.278612141201454,26
"CM201100000381",2011,5.190929,9.965605,0.233064120594151,0.584690808862415,0.288930844260943,0.65291322357877,26
"CM201100000382",2011,2.920789,11.965502,1.96027019019176,2.40837871767413,1.47582348531646,1.9780655239728,21
"CM201100000383",2011,9.87163,13.93838,-1.74227693022276,-1.78895269009399,-1.77098745955933,-1.81183655520029,26
"CM201100000384",2011,4.044763,9.713784,2.6837149011328,3.08074770554257,2.17121723345287,2.61764297870434,15
"CM201100000385",2011,5.349222,10.103758,-0.492186410272038,-0.37174338130715,-0.352560367641392,-0.239809871019697,25
"CM201100000386",2011,3.87632,11.552598,2.7995736950783,3.1931286555566,1.92050267052956,2.40298403211937,23
"CM201100000387",2011,5.087893,10.965258,-0.39348957268399,-0.629385114684699,-0.0975024755116082,-0.388814007743652,24
"CM201100000388",2011,3.76922,10.116464,1.92430168293009,2.37942898790739,1.6732740577027,2.16643842120671,12
"CM201100000389",2011,4.710434,9.730012,1.59832755933974,2.06432602193679,1.85729951164089,2.33527586548641,8
"CM201100000390",2011,5.624478,10.257172,2.78124315666737,3.08354398173426,2.37584691444257,2.7205377765079,22
"CM201100000391",2011,3.845201,11.571599,2.15490619949814,2.59192816068412,1.45559470115299,1.96289047527427,23
"CM201100000392",2011,4.138948,12.814922,-0.605318932227908,-0.819020430453516,-0.385456987132622,-0.643335956213909,27
"CM201100000393",2011,10.203457,14.858851,-1.47887660383015,-1.6185016674837,-1.30314549694997,-1.46193717826564,6
"CM201100000394",2011,9.302886,13.376849,1.67611084369714,1.93746328027409,1.42540346607424,1.72278248011358,24
"CM201100000395",2011,9.004147,13.691136,-1.65581845633599,-1.74099883092772,-1.70846918643034,-1.78699070450162,28
"CM201100000396",2011,4.01056,9.740145,1.45719544092443,1.95180312351464,1.16628822885617,1.69537679113273,9
"CM201100000397",2011,3.836356,11.517447,2.588286035198,2.98794339563741,2.02176089427779,2.49293691280878,21
"CM201100000398",2011,4.566482,13.668114,2.00888721203179,2.46078689158288,1.32099710183765,1.84289013190904,20
"CM201100000399",2011,4.938735,9.935213,1.86985792784507,2.22711302664313,1.63061058497531,2.01375979820964,8
"CM201100000400",2011,3.51149,11.502588,2.45229896794973,2.86094684585671,1.91220678024046,2.39111402301311,19
"CM201100000401",2011,12.0847,15.00646,1.13190993103153,1.43333774345169,1.18607747179912,1.50209256043555,24
"CM201100000402",2011,3.88188,11.544821,3.39411539204626,3.72800000379045,2.30745652880066,2.74964506475589,19
"CM201100000403",2011,2.386698,9.870102,-0.291689013366029,-0.535164967663361,0.184997678090234,-0.127311984773791,6
"CM201100000404",2011,9.975124,13.969062,-2.07314586214506,-2.16221715087701,-2.11222377915723,-2.19283571787098,25
"CM201100000405",2011,3.614861,11.46636,0.194397035341311,0.229931028384385,0.135975215379917,0.165604986306504,25
"CM201100000406",2011,4.676846,14.439604,-1.37088470579907,-1.51910769034792,-1.17272355885456,-1.34380399267499,23
"CM201100000407",2011,7.708955,14.656901,-1.24043102644657,-1.39756105923724,-1.03668816267165,-1.21253754590161,27
"CM201100000408",2011,6.394725,11.63955,-1.46731791248281,-1.61123669399509,-1.34140693770985,-1.50420334718776,25
"CM201100000409",2011,3.841742,11.486813,2.42145113589421,2.84846433370761,1.89603770654226,2.37986656063336,19
"CM201100000410",2011,10.302777,13.682324,-0.601705343394438,-0.820949627333983,-0.321679019814265,-0.588497138918731,23
"CM201100000411",2011,5.471683,9.90221,-0.670851972713153,-0.661641874669512,-0.458678241911786,-0.474426240629438,27
"CM201100000412",2011,6.930166,10.693675,-1.44453354623459,-1.59128622853427,-1.29700103498109,-1.46893049530369,23
"CM201100000413",2011,4.151292,11.14263,-0.26513331828499,0.177212075171347,-0.297019651591364,0.173638118743159,25
"CM201100000414",2011,6.422381,10.828112,0.285509538841316,0.429396549660783,0.5720053500544,0.69525821351552,26
"CM201100000415",2011,2.397609,11.273999,0.810539422339339,1.26784229114601,0.602225469023561,1.09195928142532,20
"CM201100000416",2011,3.961412,11.603963,2.23018583702264,2.66569943177037,1.79255656589515,2.26762678243526,21
"CM201100000417",2011,4.07931,9.683365,2.66895712989986,3.07339286880134,2.02355485349453,2.49411991770896,21
"CM201100000418",2011,6.724879,14.6408,-0.678750352065221,-0.889323322179793,-0.351816317413882,-0.61049656065654,26
"CM201100000419",2011,4.04472,9.732475,2.51971131743822,2.93568799910598,1.85493202945851,2.33891785339858,17
"CM201100000420",2011,5.647084,10.353454,-0.57258738676849,-0.448175492806816,-0.433054062169426,-0.321296892090825,25
"CM201100000421",2011,3.56444,11.12038,1.03085767618769,1.51119012457568,0.889311369611181,1.40461461901485,24
"CM201100000422",2011,5.173533,10.503017,0.0157028899477193,0.24308228082073,0.1855561004186,0.40729352424086,28
"CM201100000423",2011,4.400003,9.275178,0.0966302826096218,-0.172345802752306,0.431025861528757,0.108216044522952,26
"CM201100000424",2011,6.34338,9.931043,0.291130055383066,0.154923055551124,0.680438421742393,0.493428397668788,23
"CM201100000425",2011,5.483783,10.422458,1.51509101680955,1.97033397970355,1.27499867759414,1.7639867611101,22
"CM201100000426",2011,4.061839,9.740918,2.44206553397574,2.84948977196833,2.00587867572303,2.46418671231383,15
"CM201100000427",2011,5.468309,10.435974,2.29179625215779,2.63421077327814,1.77500127122392,2.17628006944865,22
"CM201100000428",2011,10.068209,14.932895,-1.23989212769296,-1.39412440316776,-1.05667783385724,-1.22192464411847,4
"CM201100000429",2011,4.968337,9.940907,2.92339614842306,3.30669391730943,2.15641804624175,2.60661562249864,7
"CM201100000430",2011,3.878147,11.464569,1.63991970522496,2.12873121215999,1.35968743508499,1.8915371831504,20
"CM201100000431",2011,3.737556,12.392496,-1.08603085982077,-1.26357389317191,-0.936313748868121,-1.15063381245113,24
"CM201100000432",2011,3.915387,11.511872,2.64435722177608,3.04417954557827,1.88497693228675,2.36352844919921,24
"CM201100000433",2011,3.968962,11.607948,2.24569392289873,2.68166557476672,1.9171148607999,2.38801141963465,20
"CM201100000434",2011,4.113133,11.77774,-0.204724486564567,-0.449358754072686,-0.0310628760615408,-0.330660694517276,24
"CM201100000435",2011,7.056181,14.437737,0.730854889603306,0.456720345146544,1.06401732025504,0.726104350689291,20
"CM201100000436",2011,10.885142,14.028531,-1.41530215747099,-1.56629765047442,-1.18709324928925,-1.37395689195875,3
"CM201100000437",2011,6.313563,14.078488,-1.61905804992944,-1.71553715515629,-1.61661483875786,-1.71587469595489,28
"CM201100000438",2011,5.032908,10.138676,-0.832494881155781,-1.03595159198593,-0.566527949042087,-0.818222315292579,26
"CM201100000439",2011,3.898833,11.528617,3.17213904245166,3.5211132060886,2.10541537064997,2.56479599207857,19
"CM201100000440",2011,7.289659,15.186415,-1.41535009847305,-1.56119263488219,-1.24621003767218,-1.4087283184192,22
"CM201100000441",2011,4.052879,9.724279,2.05174262271563,2.49708103735465,1.66624708312914,2.16073151341711,17
"CM201100000442",2011,4.900209,9.266657,-0.393343423244426,-0.623984095454041,-0.00407334674929847,-0.289185024806211,24
"CM201100000443",2011,4.023236,9.726405,2.70186869117332,3.09126802683171,2.09998812961468,2.55732358685846,16
"CM201100000444",2011,3.993825,12.118156,-0.49068443221985,-0.719667656176395,-0.236383857868042,-0.520316877879,26
"CM201100000445",2011,5.703715,11.151459,0.148645702916403,0.179084551090515,0.44773517872178,0.44334702666793,22
"CM201100000446",2011,9.235484,13.391281,-1.58652360866249,-1.71496792758632,-1.47012015001608,-1.6051627336627,28
"CM201100000448",2011,6.667958,11.078231,-0.621073301693873,-0.835662984135733,-0.240065365183108,-0.504068589839348,24
"CM201100000449",2011,4.889619,14.538736,-0.580895590223697,-0.707919066768633,-0.43154068704872,-0.590752439774102,19
"CM201100000450",2011,9.710438,13.829633,-1.8334369884591,-1.94979545498687,-1.78727435333148,-1.91394794491813,27
"CM201100000451",2011,4.180986,11.545154,2.14660872244967,2.59256164444706,1.59643994031867,2.0947896177037,23
"CM201100000452",2011,10.224583,14.447289,-1.2198856116137,-1.38432004751771,-1.00107702117839,-1.19130161027772,3
"CM201100000453",2011,6.888994,14.757486,-0.992036380530624,-1.17421580351056,-0.712352860296525,-0.928848894591843,25
"CM201100000454",2011,9.982159,13.444448,-1.55354385527428,-1.57589917048151,-1.54928180396995,-1.57212186173654,23
"CM201100000455",2011,5.586736,14.406729,-0.904546920243802,-1.087834841799,-0.706407759538211,-0.920191010875865,22
"CM201100000456",2011,6.174273,10.713608,-0.00708677281331442,-0.262473390427105,0.347787812478033,0.0396204511759621,23
"CM201100000457",2011,4.018934,9.212954,2.40912325954749,2.82417869709362,1.86775020995218,2.35352611180378,15
"CM201100000458",2011,3.870326,11.492215,2.9218207291816,3.29893305157042,2.00948938214246,2.48145588282975,23
"CM201100000459",2011,3.79651,10.135369,2.28195796186837,2.71419989197788,1.69699680176326,2.19563614792035,16
"CM201100000460",2011,2.708754,13.156443,-1.03620998485023,-1.17848559448354,-0.919807000440266,-1.08502975255793,28
"CM201100000461",2011,6.214853,10.645057,0.695788470089829,1.04223615262777,0.687563437824444,1.04921037430825,25
"CM201100000462",2011,4.195203,10.97889,1.68449436849505,2.01349904690008,1.33151762461547,1.69990033956355,25
"CM201100000463",2011,2.438254,11.247517,0.431197758642204,0.223943176156407,0.604030837757543,0.344469149642583,20
"CM201100000464",2011,3.875805,11.562145,2.07326611890922,2.52079902159482,1.46746634885311,1.98150742074814,20
"CM201100000465",2011,3.849354,11.497964,2.6113974373343,3.01268752043382,1.88556140197876,2.36053907064858,19
"CM201100000466",2011,3.844975,11.504938,3.6334912856215,3.94088121450834,2.74190272601434,3.1422566588218,20
"CM201100000467",2011,5.824671,9.894542,1.34765714210676,1.76716871357517,1.50885747378393,1.93262103276893,24
"CM201100000468",2011,4.054671,9.769058,3.37639507289171,3.70970221718717,2.54149692382021,2.95220354549193,17
"CM201100000469",2011,4.439361,14.238485,-1.01648958864754,-1.03471377237918,-0.819287123432258,-0.859190796657651,21
"CM201100000470",2011,10.61841,14.335509,1.5472314546434,1.67249449534443,1.64350350067714,1.75841479672899,22
"CM201100000471",2011,3.942363,11.438364,0.532030936833177,0.601882774423815,0.199852257263069,0.289205902004852,28
"CM201100000472",2011,10.259764,13.853515,-0.833153735237347,-1.03372984204229,-0.510990343917268,-0.754526384094787,21
"CM201100000473",2011,9.003229,13.066128,-1.70606370214755,-1.78977850301312,-1.65976516040144,-1.74059567574165,26
"CM201100000474",2011,6.746987,11.811087,1.49027125172144,1.89935741335968,1.63795092934959,2.05097058651044,24
"CM201100000475",2011,9.312278,13.390182,0.816127839296795,0.985642643085071,1.01977015549768,1.17686559452288,23
"CM201100000476",2011,5.141638,10.009405,1.54710546800305,1.9049584413075,1.50947548607406,1.88343393469213,21
"CM201100000477",2011,3.862786,11.532817,2.11287317543766,2.56117130104073,1.51226046689507,2.03173868366576,17
"CM201100000478",2011,6.405342,10.076031,1.04138804853302,1.48653645788985,1.13407901182901,1.5871372265597,23
"CM201100000479",2011,5.775774,10.150504,-0.137648761488918,0.298453726247757,-0.314701270123083,0.158076003623921,24
