"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170"
"44",117357.714720047,162126.910833288,182397.476129413,213666.105645962,157080.410205292,111851.325879501,159475.841287625,127502.531065314,230794.859211827,198898.200810668,205211.604620155,78142.9965232209,51823.7789282411,83200.8581052795,47598.3555143962,49812.3910754461,60605.3776142044,18318.4146155528,0,146288.676563244,56606.9658616879,62179.4127369427,105728.640676769,106731.5965542,198305.826075008,195381.43645614,156683.805191905,2961.04442678949,33073.749509165,34664.2751107325,43029.6924353303,14343.8455530049,79413.8972035735,151784.014566989,87683.6843586006,57065.7360760662,61193.2461974126,52067.7275455553,55268.1787732093,35423.9115179913,19971.5163965534,19221.0749807388,9232.83285342551,0,37134.0602956044,89569.4361462638,32746.68704771,73096.6953662766,17026.2079723632,27416.8721716364,40044.9118209184,56830.9905018039,57476.9672623865,55618.4270772117,53940.7409939795,56455.4450558369,54492.9632670405,55026.4110778055,55486.3673765893,58309.279810074,48713.5629533846,48332.3805523279,54623.8987019216,61016.4357678792,57037.0287335294,61877.3395191239,57878.3916703701,60023.96630581,101531.174320956,82500.2180239283,186373.706471694,133898.35413491,129369.576104166,132290.987000843,125359.302081896,128375.562712043,108307.658137997,90415.7969649041,106573.48382439,149734.315678104,147163.537903269,85443.6587191181,108332.462003558,96489.5963889348,115958.052393846,197988.67271629,161505.274810798,157011.750577735,208057.410796757,217287.866854287,259091.962869203,277078.646345194,235252.052760638,309518.216786148,323186.560510138,146983.504406808,215075.64339504,131823.533369346,172931.018606626,266431.803682677,234261.298414173,237089.861801757,202279.809301895,176500.816905485,193570.440947666,258718.736465443,228584.002706183,264702.591634527,261082.727276422,324193.503339908,358164.809280269,337254.529050911,266760.29600238,306216.199049594,310148.140493388,265757.762435295,225297.194959405,339508.265428121,340252.39659876,168359.889783687,130800.524936841,134840.491176434,182249.609239351,181569.950015417,354044.132052866,350898.494374344,298060.992515412,253384.239178022,245908.329725861,209038.735153614,133797.838668814,141883.053217948,133681.623679845,117966.206425977,124163.545123506,136344.282536998,323300.000985869,342755.478785613,364581.379423968,314949.38539215,400260.077060811,365171.313167157,412244.394611845,420635.322618531,292926.307493234,296638.336553517,307239.533106147,353531.156914736,338038.364214503,355226.402057724,318078.78720507,383871.721611973,374437.963100514,339111.133021783,334597.691672945,369253.149343623,356106.155425169,307619.523241744,374638.827725455,378814.176859336,345706.222738335,335086.801927663,354277.12710483,300275.751897774,263849.373450924,317521.351908512,289335.025325407,378012.100710814,388919.933800743,374245.214163207
"45",155939.753372092,185334.601960936,211409.622710978,238927.430837867,185645.825517317,134687.247670416,175613.138104954,156317.901151962,264706.671224568,231923.873468699,228979.48898493,111119.400441846,71662.4907867445,100232.658056774,65326.591266213,70295.9117194209,92871.987067352,28643.9114480607,37612.8534742759,145351.449563105,70550.6955954028,52332.5168841731,122386.375925953,113000.500557295,204981.401828609,200286.90547635,165457.985691977,47405.5493176153,76105.6024918032,77938.8757661518,83794.8560565631,42538.4352444449,87606.48789602,124390.094493077,111232.1332292,69788.8296105769,78270.0730261575,58707.4064496043,45528.7311583033,47691.0069058802,27819.7280922459,32123.2302058217,20960.1229072689,37134.0602956044,0,47861.0674641567,2213.77373582312,40447.7974592663,13199.7740751535,52138.7433868066,73968.4470948492,84810.4204491873,85177.3315321711,81510.5642354304,79820.809657288,83386.1864080842,86773.3018907647,84158.8533592333,85379.3263110992,87499.2512694145,77412.5530772992,76732.4142185582,80450.1267261108,88310.2958535536,83690.5405538773,90005.0910137879,85170.3306559323,87925.1188273123,111285.179993398,100643.135079314,167197.67314242,128664.831391613,122785.309797613,117099.686558274,113317.475875632,116875.059196907,82237.7706481854,59604.0718520651,86178.9982871132,130724.479500273,128782.269771749,78067.416633516,102529.529447541,96442.5657817551,114676.274516744,155581.40512594,118799.416377249,117540.774782097,166492.420139346,174336.849287477,217624.54217832,237999.707394125,194440.176776032,264955.351643648,279821.496921293,102353.870856494,171517.160796658,89451.5192041264,128370.732184769,222917.067670765,189767.624088337,192531.296328256,165680.344605687,151861.761700181,170207.279402245,262486.011235653,235296.110549733,261192.576566829,259331.909379085,331753.548162449,370109.919827137,346564.011580901,275033.692683241,311583.369465475,316892.759772124,258595.196096032,206814.771601469,343209.148778475,343469.561654118,126332.103140198,104540.083088648,90223.2518826939,141742.010429938,145636.259969815,311303.689064166,307983.925161493,255173.097643429,210067.111010358,209216.924463833,181855.045054073,103312.786933908,110878.536085831,92922.8683627503,78528.5003671261,82007.9558767186,95744.5077774167,344030.208158274,362073.939585926,383516.173386606,335917.809363855,426100.038754571,391338.616452273,432785.913574044,443905.964856139,315641.079696881,310797.723594479,334850.999423766,372385.922058096,352128.615101026,377249.76004791,342922.57520554,406252.766298215,394157.31902963,300088.204397454,295544.717413094,339058.136448424,325498.28893381,279187.876146421,342329.768904372,346812.190540508,310868.024272413,306549.612805837,317007.068422943,272801.132990956,237025.027048945,290556.563046221,263677.70606186,342310.044271368,352423.470809608,336925.102748458
"46",193501.564771178,201393.577318608,233551.100246375,254998.196186658,208448.242252589,154469.422650932,183623.417275335,181264.343633071,291958.956569609,258793.518774382,243497.821665873,144791.458577908,99562.2388561327,118587.83737751,93337.286055883,99169.1115544167,127961.458843298,71013.7032834048,87950.9379254469,135311.792866,93341.7725041272,58374.4790589315,136638.121538048,116736.958561049,199237.112128011,192643.988680676,165313.653730903,100041.80636482,123961.844539594,131646.035180389,128447.387772407,86492.2895214355,99291.3668985677,81910.996156285,164214.535102597,121173.264390304,130517.411054147,108998.94961069,90162.6322957859,101122.240156296,82869.6374267948,87252.0625742003,75081.70671443,89569.4361462638,47861.0674641567,0,56500.8551241107,63860.3042628543,67859.4427680493,107265.617708556,129341.640207025,117078.87268325,117120.781684995,112484.521685797,111141.247992306,114948.591489502,122745.238640688,117617.674191915,119332.793386026,120437.338617431,111756.951937075,110951.077666734,111586.067949766,119300.693545948,114935.310418547,121501.919019819,116729.882668031,119562.759994389,158221.023773119,152091.164665863,183883.361536025,163605.859822664,157049.80142785,143339.835410113,143354.745855019,147055.868212002,100548.688285567,77223.4381123868,111167.425712143,150875.697909732,149930.257153272,117256.885428909,139579.147926938,138535.252935095,154093.765476465,100885.236901487,64418.3292255734,62420.5896208397,111291.177418575,120215.910063077,162422.040660727,182718.810124398,139069.219367695,215483.667957331,226221.185329219,60623.3986376872,118411.519766584,34713.2485104995,86398.2294857497,169621.896997565,140155.922407457,148491.06997057,111753.187157127,110772.015859359,129586.039340689,250340.218380752,227954.424752019,240222.035476883,240556.768500461,322205.339716933,365233.742352535,338852.133677305,268013.609507282,299838.164544588,306701.604303134,233344.560079302,170222.103857777,328647.338284637,328315.584136827,100241.836009104,118151.587715121,50208.8047323224,119660.622662336,135607.810743806,275628.139497143,271701.575320052,219812.486061741,173902.022447007,193181.156441135,185766.281250247,110110.37782399,115458.31229505,76640.6017877751,70241.5649910694,62615.67954129,79458.9231008998,351100.087932214,366907.696687084,387446.121397935,343478.95809765,438819.413176509,405003.37409586,438110.102128726,452813.651102576,325998.387808608,310101.048873324,351512.692721175,376408.589842414,350352.757933979,385424.747589167,355578.444974444,414448.567910354,398952.811524513,244779.166152571,240232.691075178,288453.192785452,274651.99078834,230521.387726063,290161.731128635,294835.636289115,257216.668719558,257523.24187187,262177.837789442,225073.043408783,190466.004970457,243079.96095317,217802.129737809,288119.706278519,297852.805840512,282053.151783977
"47",155111.878052321,188897.013100804,213673.368929413,242181.132191878,187944.736207391,138060.168520406,180582.401455626,158431.303663454,265691.560380599,233125.661133474,232550.884965143,111836.335785912,74751.7789228406,104445.460709038,68645.5763827044,73216.0668716826,93576.5320205697,30374.2087270392,34612.6638798308,152925.589325074,74770.0738318842,60022.0756911596,126921.526414811,119281.526766068,211685.967789436,207244.327566775,171681.034937553,42473.3917929404,72987.314655004,71700.3807775457,81761.3099971845,42342.8658113929,93239.7806006459,134086.536339177,101662.766638267,60095.3192676736,68611.1654866906,49041.5564162842,36702.0621037324,38106.2606057318,18871.067019325,23266.9830884297,15996.510031728,32746.68704771,2213.77373582312,56500.8551241107,0,36996.1098512258,8291.22458927894,43263.7521363616,65594.4357978861,86440.9655676942,86879.4285207376,83553.4493084801,81830.702088711,85231.5858137799,87383.8951201008,85505.5171168107,86565.0975444029,88890.2922669763,78724.427313379,78099.4358525426,82485.6024489993,90161.6938970528,85604.7938998907,91692.6066283241,86966.8845802151,89629.7426144883,101726.212504257,90961.0183265996,161352.182477565,120369.933077579,114624.312058709,110211.134103866,105868.901633262,109367.502353464,77420.7927804473,55908.5747329281,80017.5344649314,124664.307887706,122581.343245444,69604.3202901708,94129.7577264561,87409.8012474285,105871.848270707,163452.144571516,126617.368799087,126395.874965954,174674.310406161,181910.212732064,225773.087218593,246757.038983716,202821.117394236,270859.399816945,287048.636950149,107550.030366693,178716.817131817,97534.4082582671,133230.759991307,230087.078183902,195897.88564141,197331.398465714,174913.885882261,161521.012595338,179840.968436571,269748.508451515,242073.40480084,269391.735990775,267319.686722505,338552.3397874,376233.434373503,353100.609395848,281640.437251737,318687.863829051,323796.421999349,267192.212326575,216260.340607981,350585.268598488,350914.247382066,128335.942758187,100004.657983536,95384.3857433436,142793.508597757,144512.73339529,313900.324240505,310716.281898383,257877.321590379,213134.838224215,208533.088253868,177961.915693945,100017.418198079,107808.067465618,94024.6503047436,78798.1165147959,84048.6676736271,96756.7285745662,348456.70720697,366813.077085755,388353.358068632,340285.614847234,429446.832051656,394580.350565032,437331.498922243,447866.707520539,319604.432309671,316466.203933493,337681.81487885,377228.976117844,357857.42459401,381434.915020992,346435.219502213,410382.920074008,398844.455486439,308815.049009222,304268.051426202,348685.675638661,335112.285430312,288872.917706432,351852.060565736,356350.193595978,320197.845137155,316229.393263685,326035.646982028,282499.467068644,246727.864131298,300257.673128987,273378.036644871,351536.584235748,361545.131925297,345937.270991018
"48",197819.681208331,233047.699055409,258154.389105347,286485.882512425,232426.545842128,182285.483463234,223489.887387124,202909.425917589,309776.616490552,277338.497605078,276705.624177329,155957.540367696,119035.280142708,148124.739534706,112828.544399884,117555.932959739,137743.026723035,74836.8641375059,76712.2864646742,190152.07301649,118423.266256942,98075.6632438617,170320.497041174,160154.922036266,251320.834096511,246192.809102606,212529.035617948,81001.2888339256,113407.018370151,104490.975746503,123610.180107143,86418.6440396395,135316.667650791,152881.342672056,106447.662963891,63715.740489023,73772.4940946594,51407.1971879482,28623.2664858021,53021.1802910902,48500.557021225,51790.5665857445,57453.0137183843,73096.6953662766,40447.7974592663,63860.3042628543,36996.1098512258,0,51071.9364221211,65994.7194988873,88558.9090691714,130892.521320415,131340.892048236,128035.085547819,126312.502754999,129707.554934865,131526.759271909,129909.958918609,130925.601014597,133299.372000487,123131.593434699,122518.782481367,126967.255514949,134636.211947119,130084.350646489,136147.593896383,131438.319014839,134089.566879975,91425.1588358123,91695.3375631036,120752.142767162,92335.0385888017,85802.0313343205,74005.5172439135,72714.679139318,76420.1432382101,34945.8121457675,11715.444395287,41706.4442383849,84970.0982475484,83380.0746376178,47208.1005556227,68443.4460819233,69045.0504185569,83265.9344051808,153965.746551547,118563.566010364,127472.800084859,167258.991741939,169595.131089093,216740.531736476,242954.132650269,196297.793489965,246852.186705161,270348.492015525,85103.2149892953,163960.081857999,93889.486496496,107511.545365939,213876.909810051,174329.628050672,169318.976846109,178510.694341801,181669.375574611,200487.667540694,307595.344650154,281454.777781201,303343.639048392,302315.211196497,377737.043333892,417081.961157581,392975.778224006,321407.328580453,356971.067413863,362686.610601749,298881.704354098,240295.12009935,387891.162927359,387972.27238465,91828.1637030286,56831.4712065428,73914.3758849846,103307.648680589,101060.23139959,276925.987108306,274136.305851184,221527.448000652,178328.062757217,165366.953949447,133983.427302566,55639.6836564313,63375.3158933203,56212.593567718,39499.1837780202,50157.3418982353,58528.2879281486,391965.362056109,409977.325373698,431394.996640004,383851.986981615,473730.879082651,438906.868246054,480713.618980816,491787.056718679,363516.041492834,358257.2662222,382122.369974846,420264.08579185,399517.080195716,425170.572278899,390634.977841963,454166.834291326,442068.675232504,303857.479053368,299322.689373343,357584.384963552,343643.72681481,300963.633786013,357784.352173857,362664.270469893,322735.407565478,327722.916079413,324274.485046151,295868.361329048,261621.259640983,313909.606585035,289020.782907502,352186.222397316,360694.140588009,343798.593944033
"49",139749.203015198,176887.341466315,200265.584311494,229713.609139616,174617.85691372,126019.126726199,170451.955883515,145004.825144184,251216.228552607,218825.566458687,220456.830662229,97431.7429220125,62965.815439468,93705.7563033164,57261.5782157143,61249.1798628804,79254.4483969872,18744.3769836905,18875.9134472407,147853.762962593,64471.5145442896,56686.7440389252,116434.460418398,111709.308921895,204425.418180103,200523.513789666,163653.546144777,26996.4286789327,57180.7682713837,57219.0706896437,66097.6593605869,27982.9415937905,84828.530738448,138771.74380752,95746.7012562323,57248.1763078599,64382.0954241492,48108.6124621291,42113.8827434298,33798.6080105596,12033.0350297604,15413.4119190472,361.19951872456,17026.2079723632,13199.7740751535,67859.4427680493,8291.22458927894,51071.9364221211,0,34359.046567446,54685.7137625923,72945.9124436164,73447.4243474214,70483.7896534262,68747.86055747,71950.1414459155,73030.5993068372,71763.4742835119,72677.0492095922,75158.2559185555,65017.0193806386,64447.5162803616,69419.9171238155,76839.3281872479,72386.1439643557,78201.8388184011,73621.9027599057,76175.0618113519,101173.718551754,86953.6345202735,171514.143537674,125614.258391397,120307.586715387,118886.958860232,113427.016574308,116760.203262439,89542.2346661424,69434.3947269739,90291.6311820757,134675.623261108,132381.829933889,75042.0396797161,99335.5786805303,90366.3001442182,109540.698012671,176007.298696081,139280.623926063,136954.18867632,186686.233168916,194904.244335241,237820.78629257,257437.844972271,214421.530961653,285564.546311397,300482.964526923,122654.409415037,192196.990882944,109805.752242583,148511.332678324,243596.682031429,210425.246897562,212659.316215239,184112.749841122,165205.669094553,183089.199910529,263527.31523539,234870.400483036,265568.402140538,262899.996232605,331224.451550856,367594.791213869,345247.423047155,274023.199335006,312027.768481746,316710.286473042,264622.959153619,217710.471759144,344495.037112141,344979.05216623,144127.732414181,112242.409150829,110497.551573993,158452.295216273,159356.626765891,329703.599819609,326517.21564794,273678.309965055,228912.13821206,223534.169306331,190568.991646526,113489.576185269,121426.723944435,109726.627463958,94335.1005691569,99849.4503721282,112438.575275178,337263.924253158,356021.427685153,377681.556534448,329022.947184973,416921.132350347,381961.427078215,426230.629180327,436021.716639518,307857.520544799,307118.539549433,324679.188752533,366574.083293996,348565.622725751,369903.655934991,334139.940886677,398767.358196179,387956.758328486,319544.720231866,315009.17529729,355211.172031352,341802.685218104,294545.136216505,359326.142764545,363691.15332083,328817.638930713,321990.648213566,335861.563401625,287750.841397979,251629.403853322,305322.689911906,277847.241756358,360607.521669249,371016.659595429,355809.133642045
"50",137386.665133931,192730.079804027,209613.931611107,242688.138473072,184993.468606611,143489.863471559,192525.042825957,155894.852722845,253560.605613758,222874.342053952,235058.102094865,105650.059570179,86011.3016828473,117086.619981971,82192.4141163186,83957.6712412074,89724.1074649631,51258.745532043,34129.9057603672,181140.435615415,91367.1390270449,94820.1341393121,139296.98469025,141576.654614138,232844.928220251,230087.097812201,191126.97478987,25502.3075863242,52913.1657566478,33343.2976995487,65640.0674243215,49124.8913006219,114281.768120705,180472.672839382,54582.7603026576,22982.1747564521,26339.9376278669,21402.9127053695,35087.5891808439,7179.65455212305,16904.8888163387,12543.1641627135,29713.1872956225,27416.8721716364,52138.7433868066,107265.617708556,43263.7521363616,65994.7194988873,34359.046567446,0,15808.7518476056,88450.2027726289,89174.1022482931,88112.9494104098,86531.398292227,88525.1439808509,84066.1229550603,86251.477920149,86314.1183486573,89290.0794832292,80567.4029935578,80338.5172313067,87195.394800111,92680.4504902431,89177.8620093641,93139.0006625835,89722.624250315,91488.656010871,66873.2916305073,47870.5741762831,160256.923986291,102420.5093636,98557.5593742697,105590.185758002,97259.0009631054,99863.2821307998,90589.9867568288,78723.7086033852,84781.7001625411,124570.039631857,121713.857349762,57581.2908290272,78018.9166324731,64384.0549745017,83564.541026454,213745.360068722,176914.413194039,177126.216680341,225239.343576576,231819.457493148,276285.86558944,297520.727541618,253504.633034142,317308.916499764,336269.682756993,153632.971284606,228085.85270369,148102.91223848,178121.729710324,279294.5784365,243166.34108059,241337.882289171,225248.428387618,206571.832411275,224241.644032788,293417.914118422,263042.632764232,299559.931824478,295975.438716754,358357.995498134,391403.168106644,371099.159462934,300920.319329217,340702.519893763,344457.659979182,300386.028440637,257728.642331736,374136.603751419,374919.975323304,165294.720291877,111599.6738895,141634.686997753,176039.354066643,169207.638219594,350011.376327738,347331.253614848,294831.34828289,251804.394903027,233037.856940199,187811.481725821,117958.270647663,126075.164345137,129673.157438337,112903.041631396,123108.619725006,131948.146461486,353759.105078573,373718.768842669,395625.069632059,345341.843585545,427863.199050132,392713.624997345,442493.357974526,449574.974935142,322637.842393816,329468.232953302,334186.821962332,384640.558184985,370767.993831239,384987.17161241,346585.631190639,413363.971223915,405139.758889818,359582.781919068,355035.997658622,397065.361887522,383656.437911352,336336.44831628,401109.943038685,405495.845548872,370274.726866607,363789.784205586,376655.255825552,329469.596130071,293282.938911711,346993.912402241,319361.068804089,401861.375742525,412052.191456921,396572.948161796
"51",126791.47055785,190698.173822193,203624.533362809,238267.642798177,180007.91055183,143613.829136146,194216.252276191,151893.893830423,243305.002810368,213848.650759674,231660.115305403,102251.031264383,92230.4056195121,121673.96621979,89748.0171397383,90154.5937793654,88709.1030257983,65850.4668871443,45775.5632628216,190499.665080481,99354.0628957618,109693.331322716,142735.896622428,149324.279131204,238085.055545412,236152.837301837,196278.183571472,33030.6809689446,48384.830629706,20248.2934689296,61134.4925031181,59081.4944492109,122640.600384256,198730.969838919,42634.1121258983,30796.4526985661,27448.755556897,36411.5644230582,55487.6446580431,28144.0486393615,39433.9794033385,35007.0048696271,48554.4623318997,40044.9118209184,73968.4470948492,129341.640207025,65594.4357978861,88558.9090691714,54685.7137625923,15808.7518476056,0,90328.567677957,91115.2198723172,91190.0060414884,89822.347068511,90982.0651477545,83862.1860286229,87755.095573167,87342.5873682086,90336.9499841425,83176.2398178697,83155.4899029552,90426.7082558863,94411.1059876585,91702.7779267744,94329.1051885994,91823.5172069749,93018.0339030232,66272.7377649225,42183.223808273,172167.011792982,109209.887328173,106503.547817307,118056.095279801,108600.949084629,110677.512119123,109401.70895431,100023.904704773,101608.926224656,137918.056500483,134882.999787919,71096.4422301228,87494.6893674633,71799.0491339771,89412.7554764037,236498.709905273,199659.014978072,198932.948510666,247775.89287709,254757.480321822,298876.543899981,319424.848608223,275870.50536004,340594.489891486,359412.053309402,176929.935139683,251179.551929535,170637.889779879,201370.82127792,302431.337191211,266462.675243577,264480.661650346,246297.64204866,223876.962640638,241059.071682802,299187.890060481,267825.875236444,308437.910285979,304139.193365481,361809.535733414,392464.927896827,373612.596957504,304537.796713267,345324.516310057,348402.013968596,310774.488973903,272708.59342094,379300.024966281,380302.43184515,187671.562613353,129178.263892561,164933.243664519,197709.362723139,189062.40730286,371745.442735126,369178.110330331,316828.663168738,274202.952298816,252301.722803625,203117.872396951,137026.671849101,145027.498684312,152067.299598441,135231.504381082,145974.570383267,154257.504924064,350469.833129219,371040.822260389,392992.29791339,341997.53943569,421073.699450166,385964.213037718,438673.444117347,444165.486803353,318541.017610193,329903.039685477,327064.098620404,382131.109907879,370884.522611661,380714.818851859,341008.791374656,408687.068826465,402009.328880234,381524.611643063,376983.587910646,416029.641841206,402770.080538021,354696.045439328,420825.748811714,425102.991811643,390854.228810097,382169.904874654,398048.98317695,347494.844711104,311120.40811304,364819.756140599,336748.84090945,422749.023184592,433204.130377781,417995.138427193
"52",69032.8268823142,97751.2317999102,119783.835722341,149660.349557299,94117.0477269859,47626.2153803502,96805.3346830827,64516.7249659887,172404.518592193,139560.434532335,140926.829541291,20166.0807471731,10743.0294445325,25298.2134519575,16366.1215397303,10605.7140145078,4447.79228382224,48783.3560759486,50771.59211445,99296.6087001789,19889.0160702283,55840.4769693854,44952.7851336963,56895.4819142963,140648.060567118,139259.028260022,98991.5328321855,55529.1117385199,36827.6367738204,66849.9741441369,27228.5124430046,37648.8915368572,35412.0527545202,141453.181577061,140028.281136699,118850.724709469,120784.6359772,115697.974120426,119169.309927524,99100.2914364767,83787.4895184353,83492.6430184361,68014.7366039713,56830.9905018039,84810.4204491873,117078.87268325,86440.9655676942,130892.521320415,72945.9124436164,88450.2027726289,90328.567677957,0,0,0,0,0,2479.35453521018,0,0,0,586.453269345081,1031.955089433,0,0,0,0,0,0,161716.383957745,139434.475582397,250332.519545456,197695.194890572,193379.105909652,196488.990653095,189670.761630842,192688.019785594,169929.404898382,149636.437281366,169814.019345953,213579.133435197,211088.147019602,149750.855327749,172420.317408548,159908.02419053,179260.829413285,216590.731280709,183443.939115498,169750.075174918,223199.69812374,237151.056703156,271762.775938637,281936.069609275,246714.625590339,337944.786542832,341965.75343238,184344.032011962,237872.660905616,155155.187814181,210541.494349171,287313.93425324,263235.283361142,273114.911416929,204604.009743092,158761.858516867,172237.804354005,201858.186075925,170128.424256871,214114.466281878,208897.596702289,263964.78748192,295611.119793455,275989.281930718,206670.696940666,247523.905573223,250531.012585312,218921.02761839,194433.674749529,281610.097654977,282685.251150244,216374.135097789,192626.050396058,173027.682597115,232999.014712705,237919.783197452,398673.297978721,394980.303577946,342555.631263645,296781.229452601,301512.355521613,270982.343362261,193763.865266924,201629.504727543,184441.518050971,170672.549675599,172601.868471424,187323.147042111,258921.992675645,278435.982549863,300282.449499142,250571.082232103,336667.891197584,301652.457145591,347866.152736993,356468.135028219,228618.462310901,233510.955158493,244202.322279262,289245.439600012,274785.858712405,290891.979058482,254137.905173342,319577.584396329,310081.352483343,342068.207257497,337744.991968266,351990.799361547,339911.290172484,288809.149654015,361306.895737342,364788.384836586,338290.434918353,315666.885601695,352305.204866676,280051.919553981,243915.117609669,295893.119940147,266457.124628054,371818.030219121,384365.176752351,371979.536717109
"53",69070.066150136,97113.5545746444,119304.496721501,149083.461510282,93624.6044841779,46936.1101715136,96048.4744209654,64038.1989678474,172075.872623668,139211.675996722,140315.326169902,20093.4032567137,10577.3118175924,24499.5746248887,16322.214454394,10532.9420104375,4794.0933695523,49183.6739628653,51392.1559929529,98526.6505230198,19569.2953445054,55663.239286522,44154.9187845712,56129.1445005693,139845.395910727,138453.189392856,98187.0492001532,56243.2449951575,37632.6224935479,67654.6565724144,28010.2829860525,38190.7308270412,34767.6523454049,141003.051496993,140822.63823708,119578.273310848,121536.234760682,116388.613945463,119773.650967867,99785.7066684612,84398.9264051489,84128.5299971113,68564.9713797943,57476.9672623865,85177.3315321711,117120.781684995,86879.4285207376,131340.892048236,73447.4243474214,89174.1022482931,91115.2198723172,0,0,0,0,0,3148.44674928852,0,0,0,1223.73501023535,1629.78874917042,0,0,0,0,0,0,162470.75709233,140209.476598705,250930.291979308,198387.083945058,194059.955052332,197108.996115218,190312.18348609,193334.032415305,170445.184571024,150103.271048624,170381.435629076,214171.57851949,211685.288994753,150401.046611444,173095.423015808,160610.044024575,179967.946694753,216424.086299506,183339.378924803,169542.671980454,222987.138336401,236990.544364033,271501.143298459,281581.811567392,246447.892948122,337864.213128974,341760.355099375,184441.725235795,237748.637022698,155092.594114919,210628.148116168,287148.162080884,263181.684803451,273154.917453999,204250.485054347,158219.484829121,171650.880353177,201055.043785784,169330.184126852,213312.871598081,208092.972191452,263182.279768232,294862.959834632,275218.764110653,205884.911564177,246729.390098947,249743.005842304,218131.577489095,193751.758814264,280812.319222949,281886.024851,216613.807731071,193143.080062115,173144.368701789,233278.200621147,238300.277153827,398819.326840857,395117.849615346,342707.579906662,296924.593505723,301867.122660278,271494.030046815,194231.505148181,202091.561746298,184738.964607734,171007.741729924,172868.658024437,187621.505503466,258275.29747171,277769.413192292,299612.495830434,249926.250463373,336115.124037243,301105.065667425,347222.811393327,355868.87336548,228000.579575936,232775.759162251,243684.758491816,288573.911712403,274055.467914998,290268.079463365,253562.008790659,318961.377327462,309423.272427997,341678.415589201,337358.473395308,351396.15016658,339328.32353811,288210.253551083,360747.04159539,364221.761886154,337792.060394009,315057.687642339,351860.165992514,279441.596720575,243315.738221477,295267.866978752,265826.104534345,371326.471014107,383888.499088273,371528.116295812
"54",73821.5586792178,99320.6983474354,122565.494224644,151730.46774511,96832.5369959302,48743.2809499768,96867.5720266596,67342.9380514454,175999.893240271,143060.022866367,142708.914565058,24737.6371385786,5776.45109205138,23222.6777166292,11606.167074889,5790.68462819974,9473.96175150833,45714.9846571425,49340.0746941873,96290.8136713739,14870.7333216546,50860.1731382334,44094.6524495417,53867.4441438917,139395.650805571,137711.608011971,97622.8004120189,55135.1869403417,38980.7771307404,68580.5101409647,30348.5677820269,35580.8361744172,31273.6449854514,136560.425739761,141095.659361582,118533.501013249,120858.486245103,114893.213702399,117482.22211626,98251.8678630012,82189.2051448012,82129.560278061,65919.811718172,55618.4270772117,81510.5642354304,112484.521685797,83553.4493084801,128035.085547819,70483.7896534262,88112.9494104098,91190.0060414884,0,0,0,0,0,6916.86748855537,0,1337.76672635777,916.025120905977,529.991933516021,500.859085270987,0,0,0,1466.39431472826,0,0,161814.258379371,139957.483403952,248542.709470247,196870.79812044,192433.430503295,194906.383616302,188300.017970936,191366.543592653,167510.258956264,146881.246805198,167784.820490839,211746.318091856,209299.184650069,148481.755855683,171416.210239654,159230.128565683,178637.134699965,211620.624837174,178550.760131181,164745.96493101,218192.369868914,232187.178144938,266734.934582441,276928.181609608,241685.751653973,333088.475110849,336963.188980133,179903.20276955,232952.019214921,150331.236203649,206066.940278492,282344.697609779,258426.219556363,268511.81145044,199595.772054433,154098.061776157,167731.593907521,200552.038735229,169093.295206052,211880.199079035,206866.838333146,263411.66962837,295746.251093983,275712.34320462,206043.201079315,246613.850716789,249827.051422302,216255.70920736,190439.635898145,280567.013158187,281578.216742428,212430.656731755,190210.009897644,168646.285476501,229223.076742177,234643.728920513,394378.775534867,390657.936746944,338280.007915151,292478.835732192,298093.772347561,268513.24370752,191014.392250597,198835.949982735,180753.418877215,167174.046519368,168780.386726144,183644.931965984,260330.603036456,279643.364237053,301452.35024211,252007.770532696,338893.887937589,303923.300617002,349307.354532376,358315.931930151,230314.414351726,233862.318814078,246696.865094093,290394.689126974,275200.929735935,292523.741874939,256191.500670696,321277.885016421,311376.721337717,337089.680275601,332763.452594177,347507.118130437,335381.342811172,284345.690334935,356687.669326012,360195.200159773,333494.667837145,311246.568283789,347400.932366372,275637.594720589,239455.917503825,291552.356620537,262147.399634867,367004.51832732,379520.108130803,367085.111791954
